Interval=	0.01 s
ExcelDateTime=	3.9770527831141670e+004	18/11/2008 12:40:04.61064
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	50.000 mV	1000.0 µV
0.0	-8.999	-32.784	0.1
0.01	-9.002	-32.903	-8.4
0.02	-9.006	-32.633	-17.7
0.03	-9.011	-31.539	-18.5
0.04	-9.019	-28.523	-15.4
0.05	-9.027	-21.738	-4.8
0.06	-9.037	-8.777	-5.7
0.07	-9.046	11.961	-8.1
0.08	-9.055	34.653	12.5
0.09	-9.064	47.927	22.7
0.1	-9.072	51.005	41.1
0.11	-9.081	51.133	67.0
0.12	-9.088	51.139	54.0
0.13	-9.095	51.139	50.0
0.14	-9.103	51.139	89.9
0.15	-9.113	51.130	127.7
0.16	-9.124	50.963	137.6
0.17	-9.136	48.164	166.2
0.18	-9.149	38.483	190.7
0.19	-9.164	23.792	192.2
0.2	-9.179	10.405	185.0
0.21	-9.194	0.856	142.8
0.22	-9.211	-5.175	94.0
0.23	-9.226	-8.380	36.1
0.24	-9.238	-9.673	-16.5
0.25	-9.249	-10.295	-36.5
0.26	-9.262	-11.291	-50.1
0.27	-9.276	-13.378	-59.5
0.28	-9.290	-17.055	-70.2
0.29	-9.304	-22.103	-81.8
0.3	-9.318	-27.406	-72.0
0.31	-9.332	-31.575	-52.8
0.32	-9.347	-33.852	-45.8
0.33	-9.363	-34.358	-51.1
0.34	-9.379	-33.420	-57.8
0.35	-9.395	-31.191	-62.5
0.36	-9.411	-28.027	-57.1
0.37	-9.424	-24.677	-55.3
0.38	-9.438	-21.800	-52.8
0.39	-9.450	-19.594	-29.4
0.4	-9.461	-18.081	-32.0
0.41	-9.473	-17.417	-42.4
0.42	-9.485	-17.950	-41.5
0.43	-9.498	-19.814	-55.7
0.44	-9.510	-22.663	-53.6
0.45	-9.522	-26.100	-43.8
0.46	-9.533	-29.672	-37.1
0.47	-9.545	-32.734	-20.2
0.48	-9.557	-34.952	-29.6
0.49	-9.569	-36.517	-46.6
0.5	-9.581	-37.789	-49.3
0.51	-9.594	-38.959	-46.4
0.52	-9.607	-39.914	-59.1
0.53	-9.619	-40.508	-75.2
0.54	-9.631	-40.888	-37.4
0.55	-9.642	-41.159	21.9
0.56	-9.651	-41.111	20.0
0.57	-9.660	-40.614	-25.1
0.58	-9.669	-40.017	-37.7
0.59	-9.677	-39.756	-23.1
0.6	-9.685	-39.700	-34.8
0.61	-9.693	-39.452	-56.9
0.62	-9.701	-38.888	-51.0
0.63	-9.709	-38.066	-22.6
0.64	-9.717	-37.058	19.3
0.65	-9.724	-35.964	26.1
0.66	-9.731	-35.041	-5.1
0.67	-9.738	-34.569	-15.4
0.68	-9.744	-34.458	8.0
0.69	-9.748	-34.319	25.0
0.7	-9.749	-33.873	5.3
0.71	-9.748	-33.069	-4.9
0.72	-9.746	-32.070	5.9
0.73	-9.744	-31.128	9.7
0.74	-9.742	-30.367	-4.3
0.75	-9.739	-30.017	-23.5
0.76	-9.734	-30.353	-27.3
0.77	-9.726	-31.142	-15.3
0.78	-9.719	-31.738	69.5
0.79	-9.717	-31.789	223.8
0.8	-9.723	-31.439	256.1
0.81	-9.731	-30.897	122.5
0.82	-9.736	-30.281	16.1
0.83	-9.738	-29.869	-6.5
0.84	-9.733	-29.808	-18.1
0.85	-9.724	-29.972	-11.5
0.86	-9.713	-30.359	19.3
0.87	-9.704	-30.941	57.7
0.88	-9.699	-31.253	70.2
0.89	-9.697	-30.770	40.4
0.9	-9.696	-28.786	25.3
0.91	-9.696	-23.730	37.0
0.92	-9.693	-13.475	31.3
0.93	-9.688	3.613	14.5
0.94	-9.681	25.695	19.7
0.95	-9.671	43.459	70.5
0.96	-9.660	50.323	92.8
0.97	-9.648	51.120	64.6
0.98	-9.634	51.139	88.3
0.99	-9.620	51.139	112.3
1.0	-9.607	51.136	112.0
1.01	-9.595	51.117	144.1
1.02	-9.582	50.120	153.2
1.03	-9.570	43.753	184.8
1.04	-9.556	29.650	213.8
1.05	-9.544	13.052	182.5
1.06	-9.534	-0.964	151.8
1.07	-9.527	-11.442	90.9
1.08	-9.519	-18.444	22.0
1.09	-9.507	-22.584	-19.2
1.1	-9.493	-24.903	-34.8
1.11	-9.479	-26.519	-33.8
1.12	-9.465	-28.422	-44.1
1.13	-9.452	-31.195	-58.7
1.14	-9.441	-34.731	-74.7
1.15	-9.431	-38.078	-70.2
1.16	-9.422	-40.102	-72.7
1.17	-9.414	-40.291	-95.4
1.18	-9.405	-38.753	-83.0
1.19	-9.395	-35.959	-42.6
1.2	-9.383	-32.480	-40.4
1.21	-9.369	-28.628	-69.3
1.22	-9.354	-24.513	-71.6
1.23	-9.339	-20.486	-59.7
1.24	-9.324	-17.155	-65.7
1.25	-9.309	-14.986	-70.7
1.26	-9.293	-14.244	-40.3
1.27	-9.277	-15.156	-35.4
1.28	-9.261	-17.548	-39.5
1.29	-9.245	-20.739	-29.1
1.3	-9.230	-24.092	-57.0
1.31	-9.216	-27.209	-70.6
1.32	-9.203	-29.981	-54.8
1.33	-9.190	-32.680	-31.2
1.34	-9.176	-35.409	-19.4
1.35	-9.162	-37.777	-6.4
1.36	-9.147	-39.433	16.6
1.37	-9.133	-40.475	-14.8
1.38	-9.117	-41.148	-49.4
1.39	-9.103	-41.536	-38.4
1.4	-9.088	-41.619	-28.5
1.41	-9.074	-41.345	-18.7
1.42	-9.059	-40.725	0.3
1.43	-9.047	-39.941	24.9
1.44	-9.034	-39.209	29.2
1.45	-9.021	-38.534	18.0
1.46	-9.006	-37.845	21.5
1.47	-8.992	-37.119	22.2
1.48	-8.979	-36.219	5.0
1.49	-8.965	-35.192	-13.4
1.5	-8.953	-34.278	-13.4
1.51	-8.941	-33.373	0.1
1.52	-8.928	-32.167	-8.8
1.53	-8.912	-30.759	-25.4
1.54	-8.894	-29.645	-12.9
1.55	-8.875	-29.119	60.7
1.56	-8.861	-29.138	205.2
1.57	-8.853	-29.561	230.5
1.58	-8.846	-30.172	68.8
1.59	-8.839	-30.788	-45.2
1.6	-8.829	-31.442	-48.5
1.61	-8.816	-32.158	-40.7
1.62	-8.797	-32.683	-30.8
1.63	-8.779	-32.852	-17.5
1.64	-8.761	-32.792	-2.6
1.65	-8.744	-32.639	-7.5
1.66	-8.728	-32.006	-11.1
1.67	-8.714	-29.756	-2.1
1.68	-8.699	-24.150	0.8
1.69	-8.684	-13.195	1.0
1.7	-8.671	4.252	-10.8
1.71	-8.658	26.017	4.7
1.72	-8.647	43.423	24.3
1.73	-8.635	50.280	55.9
1.74	-8.623	51.120	75.0
1.75	-8.611	51.138	59.5
1.76	-8.599	51.139	76.3
1.77	-8.589	51.134	106.3
1.78	-8.581	51.045	141.3
1.79	-8.573	49.022	174.3
1.8	-8.566	40.513	180.0
1.81	-8.560	25.705	172.9
1.82	-8.555	10.883	155.7
1.83	-8.553	-0.523	122.3
1.84	-8.551	-8.627	58.1
1.85	-8.550	-13.770	-8.6
1.86	-8.546	-16.538	-32.8
1.87	-8.539	-18.058	-49.4
1.88	-8.533	-19.447	-71.8
1.89	-8.526	-21.342	-92.7
1.9	-8.521	-23.969	-97.5
1.91	-8.516	-27.233	-72.9
1.92	-8.512	-30.716	-66.6
1.93	-8.512	-33.677	-86.7
1.94	-8.514	-35.423	-111.5
1.95	-8.517	-35.661	-98.0
1.96	-8.518	-34.367	-45.7
1.97	-8.517	-31.739	-37.7
1.98	-8.514	-28.208	-69.0
1.99	-8.510	-24.194	-77.1
2.0	-8.506	-20.263	-65.2
2.01	-8.502	-17.083	-70.8
2.02	-8.499	-14.942	-73.1
2.03	-8.495	-13.822	-60.1
2.04	-8.491	-13.577	-71.9
2.05	-8.487	-14.098	-72.8
2.06	-8.484	-15.556	-75.5
2.07	-8.482	-17.906	-79.8
2.08	-8.482	-20.686	-51.6
2.09	-8.483	-23.547	-53.2
2.1	-8.484	-26.319	-61.5
2.11	-8.485	-28.788	-62.6
2.12	-8.484	-30.733	-94.5
2.13	-8.482	-32.142	-95.5
2.14	-8.481	-33.102	-55.9
2.15	-8.480	-33.706	-38.4
2.16	-8.480	-34.098	-63.1
2.17	-8.481	-34.330	-90.6
2.18	-8.482	-34.394	-70.8
2.19	-8.482	-34.345	-43.2
2.2	-8.481	-34.389	-49.4
2.21	-8.480	-34.427	-53.4
2.22	-8.479	-34.144	-51.3
2.23	-8.478	-33.656	-61.9
2.24	-8.479	-33.098	-49.9
2.25	-8.479	-32.413	-26.4
2.26	-8.481	-31.841	-23.4
2.27	-8.482	-31.736	-11.1
2.28	-8.482	-31.997	-11.9
2.29	-8.483	-32.300	-35.6
2.3	-8.482	-32.663	-41.3
2.31	-8.482	-33.077	-26.2
2.32	-8.483	-33.236	-42.5
2.33	-8.484	-32.994	-80.6
2.34	-8.482	-32.517	-87.8
2.35	-8.478	-32.069	-74.5
2.36	-8.474	-31.614	-15.7
2.37	-8.473	-30.873	107.8
2.38	-8.476	-29.841	194.7
2.39	-8.479	-28.778	114.7
2.4	-8.481	-28.042	-45.1
2.41	-8.484	-27.856	-98.7
2.42	-8.484	-28.025	-74.7
2.43	-8.481	-28.334	-40.4
2.44	-8.476	-28.814	-18.7
2.45	-8.471	-29.267	-49.9
2.46	-8.466	-29.177	-70.1
2.47	-8.463	-27.919	-53.3
2.48	-8.460	-24.516	-33.7
2.49	-8.456	-17.239	-4.6
2.5	-8.449	-4.005	7.5
2.51	-8.443	15.831	-3.8
2.52	-8.436	36.489	-14.0
2.53	-8.431	48.291	-22.7
2.54	-8.424	51.017	-13.4
2.55	-8.419	51.133	12.1
2.56	-8.413	51.139	52.0
2.57	-8.409	51.139	84.6
2.58	-8.406	51.139	96.6
2.59	-8.404	51.131	126.1
2.6	-8.402	50.989	151.4
2.61	-8.401	48.534	160.2
2.62	-8.401	39.938	154.1
2.63	-8.401	26.653	141.7
2.64	-8.401	14.114	140.6
2.65	-8.402	4.650	117.9
2.66	-8.404	-1.775	56.8
2.67	-8.406	-5.686	-15.5
2.68	-8.406	-7.864	-53.9
2.69	-8.404	-9.344	-77.5
2.7	-8.401	-11.138	-104.6
2.71	-8.398	-13.781	-92.4
2.72	-8.394	-17.591	-73.7
2.73	-8.391	-22.417	-76.3
2.74	-8.390	-27.122	-79.0
2.75	-8.391	-30.311	-77.4
2.76	-8.393	-31.364	-84.0
2.77	-8.395	-30.533	-116.2
2.78	-8.397	-28.491	-96.8
2.79	-8.398	-25.941	-33.1
2.8	-8.396	-23.145	-37.1
2.81	-8.394	-19.991	-68.8
2.82	-8.392	-16.769	-70.1
2.83	-8.390	-14.248	-76.9
2.84	-8.388	-12.983	-74.2
2.85	-8.386	-13.072	-46.7
2.86	-8.385	-14.398	-45.2
2.87	-8.384	-16.642	-53.1
2.88	-8.384	-19.422	-59.7
2.89	-8.385	-22.394	-77.3
2.9	-8.386	-25.223	-70.1
2.91	-8.388	-27.534	-58.6
2.92	-8.389	-29.172	-65.7
