Interval=	0.01 s
ExcelDateTime=	3.9769396686893451e+004	17/11/2008 9:31:13.747594
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	20.000 mV	2.000 mV
0.0	-8.732	-11.349	-0.044
0.01	-8.739	-11.388	-0.083
0.02	-8.746	-11.408	-0.102
0.03	-8.754	-11.440	-0.098
0.04	-8.761	-11.324	-0.089
0.05	-8.768	-11.050	-0.081
0.06	-8.776	-10.678	-0.080
0.07	-8.782	-10.118	-0.054
0.08	-8.786	-9.092	-0.043
0.09	-8.790	-6.991	-0.048
0.1	-8.794	-3.075	-0.036
0.11	-8.799	3.152	-0.007
0.12	-8.805	11.147	0.007
0.13	-8.811	17.641	0.039
0.14	-8.816	20.159	0.056
0.15	-8.821	20.449	0.079
0.16	-8.826	20.456	0.129
0.17	-8.829	20.451	0.157
0.18	-8.833	20.247	0.173
0.19	-8.838	18.349	0.190
0.2	-8.842	12.998	0.181
0.21	-8.848	5.549	0.143
0.22	-8.853	-1.259	0.069
0.23	-8.857	-6.514	-0.000
0.24	-8.862	-10.276	-0.061
0.25	-8.867	-12.661	-0.084
0.26	-8.873	-13.946	-0.106
0.27	-8.879	-14.613	-0.115
0.28	-8.884	-15.098	-0.116
0.29	-8.888	-15.773	-0.114
0.3	-8.891	-16.991	-0.128
0.31	-8.896	-18.694	-0.125
0.32	-8.899	-20.008	-0.106
0.33	-8.901	-20.428	-0.101
0.34	-8.902	-20.455	-0.095
0.35	-8.903	-20.456	-0.096
0.36	-8.904	-20.454	-0.095
0.37	-8.905	-20.403	-0.091
0.38	-8.905	-19.825	-0.091
0.39	-8.904	-18.041	-0.089
0.4	-8.903	-15.411	-0.098
0.41	-8.899	-12.973	-0.086
0.42	-8.890	-11.217	-0.088
0.43	-8.877	-10.168	-0.091
0.44	-8.859	-9.746	-0.077
0.45	-8.839	-9.862	-0.076
0.46	-8.818	-10.353	-0.084
0.47	-8.796	-11.041	-0.090
0.48	-8.774	-11.784	-0.087
0.49	-8.751	-12.508	-0.078
0.5	-8.727	-13.160	-0.088
0.51	-8.704	-13.716	-0.082
0.52	-8.680	-14.133	-0.079
0.53	-8.656	-14.348	-0.079
0.54	-8.632	-14.409	-0.073
0.55	-8.609	-14.389	-0.062
0.56	-8.587	-14.268	-0.077
0.57	-8.566	-14.063	-0.072
0.58	-8.545	-13.818	-0.064
0.59	-8.524	-13.531	-0.074
0.6	-8.504	-13.198	-0.060
0.61	-8.486	-12.876	-0.059
0.62	-8.467	-12.591	-0.050
0.63	-8.447	-12.309	-0.009
0.64	-8.429	-12.058	-0.003
0.65	-8.410	-11.861	0.027
0.66	-8.393	-11.700	0.026
0.67	-8.377	-11.527	0.007
0.68	-8.361	-11.335	0.004
0.69	-8.345	-11.168	-0.024
0.7	-8.329	-10.999	-0.053
0.71	-8.313	-10.818	-0.058
0.72	-8.295	-10.674	-0.062
0.73	-8.277	-10.516	-0.070
0.74	-8.260	-10.319	-0.091
0.75	-8.244	-10.163	-0.087
0.76	-8.230	-10.079	-0.088
0.77	-8.217	-10.051	-0.078
0.78	-8.205	-10.101	-0.138
0.79	-8.195	-10.215	-0.027
0.8	-8.187	-10.378	0.503
0.81	-8.178	-10.562	1.037
0.82	-8.167	-10.731	0.755
0.83	-8.154	-10.901	0.132
0.84	-8.141	-11.058	0.038
0.85	-8.127	-11.173	-0.014
0.86	-8.115	-11.288	-0.087
0.87	-8.103	-11.380	-0.088
0.88	-8.091	-11.361	-0.098
0.89	-8.081	-11.254	-0.088
0.9	-8.072	-11.046	-0.074
0.91	-8.064	-10.687	-0.079
0.92	-8.056	-10.146	-0.065
0.93	-8.048	-9.136	-0.042
0.94	-8.040	-7.058	-0.048
0.95	-8.031	-3.300	-0.015
0.96	-8.023	2.552	-0.001
0.97	-8.016	10.211	0.004
0.98	-8.009	16.959	0.030
0.99	-8.002	19.993	0.065
1.0	-7.998	20.448	0.076
1.01	-7.994	20.454	0.124
1.02	-7.990	20.451	0.160
1.03	-7.987	20.191	0.162
1.04	-7.982	18.155	0.186
1.05	-7.977	12.985	0.194
1.06	-7.973	6.184	0.141
1.07	-7.969	-0.079	0.077
1.08	-7.966	-5.089	0.001
1.09	-7.962	-8.748	-0.037
1.1	-7.959	-11.213	-0.078
1.11	-7.957	-12.728	-0.112
1.12	-7.954	-13.582	-0.111
1.13	-7.951	-14.156	-0.117
1.14	-7.949	-14.802	-0.119
1.15	-7.946	-15.823	-0.108
1.16	-7.944	-17.448	-0.115
1.17	-7.941	-19.219	-0.119
1.18	-7.938	-20.229	-0.106
1.19	-7.936	-20.448	-0.109
1.2	-7.933	-20.456	-0.107
1.21	-7.929	-20.456	-0.090
1.22	-7.927	-20.449	-0.109
1.23	-7.926	-20.249	-0.099
1.24	-7.925	-19.171	-0.080
1.25	-7.924	-16.959	-0.083
1.26	-7.924	-14.421	-0.090
1.27	-7.924	-12.350	-0.095
1.28	-7.923	-10.967	-0.078
1.29	-7.923	-10.244	-0.084
1.3	-7.922	-10.098	-0.083
1.31	-7.921	-10.359	-0.073
1.32	-7.919	-10.824	-0.091
1.33	-7.918	-11.434	-0.092
1.34	-7.918	-12.121	-0.084
1.35	-7.917	-12.748	-0.084
1.36	-7.918	-13.294	-0.089
1.37	-7.918	-13.729	-0.082
1.38	-7.918	-13.991	-0.076
1.39	-7.918	-14.102	-0.080
1.4	-7.917	-14.081	-0.078
1.41	-7.916	-13.942	-0.067
1.42	-7.917	-13.729	-0.087
1.43	-7.918	-13.453	-0.069
1.44	-7.920	-13.172	-0.069
1.45	-7.922	-12.929	-0.090
1.46	-7.924	-12.647	-0.073
1.47	-7.926	-12.369	-0.061
1.48	-7.927	-12.163	-0.046
1.49	-7.928	-11.973	-0.013
1.5	-7.928	-11.792	-0.010
1.51	-7.929	-11.628	0.025
1.52	-7.929	-11.471	0.025
1.53	-7.930	-11.348	0.012
1.54	-7.931	-11.216	0.025
1.55	-7.932	-11.014	-0.025
1.56	-7.933	-10.808	-0.060
1.57	-7.933	-10.659	-0.072
1.58	-7.933	-10.512	-0.077
1.59	-7.934	-10.338	-0.081
1.6	-7.935	-10.148	-0.096
1.61	-7.936	-9.995	-0.088
1.62	-7.936	-9.941	-0.087
1.63	-7.936	-9.957	-0.083
1.64	-7.936	-10.008	-0.147
1.65	-7.939	-10.120	-0.072
1.66	-7.942	-10.272	0.399
1.67	-7.946	-10.459	1.076
1.68	-7.948	-10.688	1.006
1.69	-7.951	-10.864	0.253
1.7	-7.953	-10.987	0.031
1.71	-7.953	-11.122	-0.008
1.72	-7.955	-11.193	-0.103
1.73	-7.957	-11.196	-0.095
1.74	-7.958	-11.200	-0.116
1.75	-7.958	-11.111	-0.096
1.76	-7.955	-10.856	-0.090
1.77	-7.953	-10.455	-0.087
1.78	-7.953	-9.788	-0.080
1.79	-7.954	-8.459	-0.051
1.8	-7.955	-5.858	-0.043
1.81	-7.956	-1.401	-0.050
1.82	-7.958	5.167	-0.014
1.83	-7.961	12.811	0.002
1.84	-7.964	18.364	0.007
1.85	-7.966	20.268	0.044
1.86	-7.968	20.449	0.064
1.87	-7.970	20.454	0.097
1.88	-7.971	20.449	0.126
1.89	-7.973	20.110	0.149
1.9	-7.974	17.856	0.176
1.91	-7.975	12.608	0.173
1.92	-7.976	6.078	0.139
1.93	-7.976	0.267	0.082
1.94	-7.976	-4.271	0.013
1.95	-7.975	-7.544	-0.051
1.96	-7.974	-9.803	-0.090
1.97	-7.973	-11.301	-0.104
1.98	-7.973	-12.248	-0.128
1.99	-7.974	-12.928	-0.116
2.0	-7.977	-13.641	-0.114
2.01	-7.979	-14.603	-0.131
2.02	-7.982	-16.056	-0.114
2.03	-7.984	-18.024	-0.105
2.04	-7.986	-19.703	-0.107
2.05	-7.987	-20.375	-0.108
2.06	-7.988	-20.454	-0.101
2.07	-7.989	-20.456	-0.100
2.08	-7.989	-20.456	-0.106
2.09	-7.992	-20.442	-0.084
2.1	-7.994	-20.139	-0.080
2.11	-7.998	-18.852	-0.096
2.12	-8.002	-16.573	-0.101
2.13	-8.006	-14.293	-0.081
2.14	-8.011	-12.568	-0.079
2.15	-8.016	-11.414	-0.086
2.16	-8.021	-10.859	-0.086
2.17	-8.024	-10.783	-0.086
2.18	-8.028	-11.029	-0.075
2.19	-8.032	-11.501	-0.083
2.2	-8.036	-12.083	-0.092
2.21	-8.039	-12.667	-0.081
2.22	-8.042	-13.169	-0.084
2.23	-8.045	-13.602	-0.092
2.24	-8.048	-13.946	-0.079
2.25	-8.052	-14.111	-0.074
2.26	-8.057	-14.113	-0.087
2.27	-8.063	-14.019	-0.080
2.28	-8.069	-13.836	-0.068
2.29	-8.077	-13.576	-0.076
2.3	-8.085	-13.278	-0.078
2.31	-8.093	-13.022	-0.072
2.32	-8.100	-12.795	-0.077
2.33	-8.107	-12.538	-0.067
2.34	-8.116	-12.289	-0.057
2.35	-8.124	-12.065	-0.047
2.36	-8.133	-11.861	-0.029
2.37	-8.143	-11.697	0.000
2.38	-8.153	-11.547	0.023
2.39	-8.164	-11.389	0.020
2.4	-8.175	-11.259	0.007
2.41	-8.188	-11.149	0.022
2.42	-8.201	-11.044	-0.005
2.43	-8.215	-10.945	-0.059
2.44	-8.228	-10.814	-0.066
2.45	-8.239	-10.672	-0.072
2.46	-8.249	-10.550	-0.085
2.47	-8.259	-10.373	-0.087
2.48	-8.269	-10.161	-0.102
2.49	-8.279	-10.011	-0.110
2.5	-8.291	-9.938	-0.079
2.51	-8.304	-9.969	-0.132
2.52	-8.319	-10.096	-0.110
2.53	-8.336	-10.282	0.298
2.54	-8.353	-10.516	0.965
2.55	-8.369	-10.760	1.050
2.56	-8.384	-10.965	0.319
2.57	-8.398	-11.081	0.013
2.58	-8.408	-11.147	0.013
2.59	-8.417	-11.203	-0.098
2.6	-8.426	-11.193	-0.088
2.61	-8.436	-11.141	-0.113
2.62	-8.445	-11.043	-0.116
2.63	-8.454	-10.820	-0.101
2.64	-8.462	-10.483	-0.099
2.65	-8.470	-9.994	-0.076
2.66	-8.479	-9.091	-0.066
2.67	-8.487	-7.268	-0.056
2.68	-8.495	-3.863	-0.041
2.69	-8.503	1.598	-0.035
2.7	-8.511	8.978	-0.029
2.71	-8.519	16.041	-0.006
2.72	-8.527	19.704	0.027
2.73	-8.536	20.429	0.047
2.74	-8.546	20.453	0.090
2.75	-8.555	20.451	0.119
2.76	-8.564	20.163	0.141
2.77	-8.574	18.087	0.157
2.78	-8.584	13.066	0.156
2.79	-8.596	6.629	0.144
2.8	-8.607	0.780	0.085
2.81	-8.617	-3.929	-0.000
2.82	-8.626	-7.478	-0.054
2.83	-8.633	-9.933	-0.081
2.84	-8.640	-11.485	-0.110
2.85	-8.648	-12.434	-0.124
2.86	-8.655	-13.069	-0.124
2.87	-8.662	-13.664	-0.129
2.88	-8.669	-14.544	-0.123
2.89	-8.675	-15.981	-0.127
2.9	-8.681	-17.941	-0.133
2.91	-8.686	-19.638	-0.108
2.92	-8.691	-20.357	-0.099
2.93	-8.696	-20.454	-0.113
2.94	-8.699	-20.456	-0.111
2.95	-8.704	-20.454	-0.100
2.96	-8.709	-20.363	-0.109
2.97	-8.713	-19.605	-0.102
2.98	-8.718	-17.614	-0.098
2.99	-8.723	-15.005	-0.101
3.0	-8.728	-12.723	-0.081
3.01	-8.732	-11.098	-0.091
3.02	-8.737	-10.173	-0.093
3.03	-8.742	-9.836	-0.090
3.04	-8.748	-9.941	-0.099
3.05	-8.754	-10.348	-0.096
3.06	-8.761	-10.911	-0.089
3.07	-8.769	-11.536	-0.086
3.08	-8.776	-12.156	-0.086
3.09	-8.783	-12.718	-0.085
3.1	-8.789	-13.158	-0.085
3.11	-8.797	-13.480	-0.082
3.12	-8.805	-13.676	-0.070
3.13	-8.813	-13.759	-0.085
3.14	-8.820	-13.759	-0.087
3.15	-8.829	-13.584	-0.069
3.16	-8.839	-13.286	-0.073
3.17	-8.849	-13.038	-0.060
3.18	-8.858	-12.814	-0.061
3.19	-8.867	-12.554	-0.063
3.2	-8.875	-12.304	-0.054
3.21	-8.884	-12.046	-0.034
3.22	-8.892	-11.779	-0.010
3.23	-8.899	-11.573	0.016
3.24	-8.907	-11.394	0.028
3.25	-8.914	-11.196	0.018
3.26	-8.922	-11.026	0.013
3.27	-8.930	-10.897	-0.012
3.28	-8.937	-10.782	-0.048
3.29	-8.943	-10.664	-0.060
3.3	-8.948	-10.485	-0.066
3.31	-8.952	-10.268	-0.084
3.32	-8.954	-10.075	-0.084
3.33	-8.956	-9.906	-0.075
3.34	-8.958	-9.786	-0.090
3.35	-8.962	-9.736	-0.074
3.36	-8.966	-9.752	-0.109
3.37	-8.970	-9.834	-0.100
3.38	-8.977	-9.958	0.301
3.39	-8.983	-10.113	0.908
3.4	-8.987	-10.294	0.895
3.41	-8.988	-10.502	0.237
3.42	-8.986	-10.706	0.028
3.43	-8.982	-10.881	0.025
3.44	-8.978	-11.059	-0.076
3.45	-8.973	-11.224	-0.083
3.46	-8.966	-11.314	-0.094
3.47	-8.956	-11.280	-0.084
3.48	-8.944	-11.086	-0.090
3.49	-8.929	-10.794	-0.078
3.5	-8.910	-10.425	-0.052
3.51	-8.887	-9.787	-0.049
3.52	-8.861	-8.531	-0.039
3.53	-8.834	-6.150	-0.019
3.54	-8.808	-2.127	-0.017
3.55	-8.781	3.817	0.006
3.56	-8.756	11.196	0.032
3.57	-8.731	17.399	0.053
3.58	-8.707	20.070	0.091
3.59	-8.686	20.449	0.123
3.6	-8.663	20.448	0.142
3.61	-8.640	20.127	0.171
3.62	-8.617	17.978	0.185
3.63	-8.598	12.909	0.186
3.64	-8.579	6.404	0.170
3.65	-8.560	0.318	0.107
3.66	-8.542	-4.713	0.040
3.67	-8.524	-8.463	-0.023
3.68	-8.508	-10.973	-0.071
3.69	-8.490	-12.532	-0.088
3.7	-8.474	-13.421	-0.102
3.71	-8.458	-13.969	-0.114
3.72	-8.443	-14.586	-0.103
3.73	-8.427	-15.645	-0.101
3.74	-8.411	-17.362	-0.106
3.75	-8.393	-19.195	-0.107
3.76	-8.374	-20.219	-0.103
3.77	-8.356	-20.446	-0.097
3.78	-8.338	-20.456	-0.091
3.79	-8.321	-20.453	-0.091
3.8	-8.306	-20.303	-0.094
3.81	-8.291	-19.361	-0.090
3.82	-8.277	-17.234	-0.081
3.83	-8.264	-14.661	-0.083
3.84	-8.249	-12.434	-0.082
3.85	-8.234	-10.760	-0.069
3.86	-8.222	-9.686	-0.082
3.87	-8.210	-9.191	-0.089
3.88	-8.199	-9.187	-0.068
3.89	-8.189	-9.566	-0.083
3.9	-8.178	-10.175	-0.082
3.91	-8.168	-10.839	-0.078
3.92	-8.161	-11.474	-0.074
3.93	-8.154	-12.043	-0.065
3.94	-8.148	-12.506	-0.073
3.95	-8.141	-12.850	-0.079
3.96	-8.133	-13.069	-0.070
3.97	-8.125	-13.167	-0.066
3.98	-8.117	-13.194	-0.064
3.99	-8.111	-13.151	-0.063
4.0	-8.104	-13.012	-0.074
4.01	-8.098	-12.799	-0.071
4.02	-8.093	-12.551	-0.060
4.03	-8.089	-12.317	-0.055
4.04	-8.084	-12.112	-0.042
4.05	-8.080	-11.938	-0.026
4.06	-8.076	-11.777	0.004
4.07	-8.072	-11.591	0.014
4.08	-8.070	-11.418	0.023
4.09	-8.068	-11.257	0.020
4.1	-8.066	-11.082	0.030
4.11	-8.064	-10.924	0.012
4.12	-8.062	-10.788	-0.045
4.13	-8.059	-10.663	-0.061
4.14	-8.056	-10.498	-0.059
4.15	-8.053	-10.264	-0.075
4.16	-8.051	-10.031	-0.088
4.17	-8.049	-9.836	-0.076
4.18	-8.047	-9.683	-0.093
4.19	-8.046	-9.617	-0.085
4.2	-8.043	-9.637	-0.119
4.21	-8.041	-9.753	-0.129
4.22	-8.043	-9.907	0.224
4.23	-8.045	-10.028	0.879
4.24	-8.046	-10.213	1.089
4.25	-8.046	-10.467	0.418
4.26	-8.045	-10.659	0.036
4.27	-8.043	-10.784	0.037
4.28	-8.041	-10.916	-0.078
4.29	-8.039	-11.051	-0.081
4.3	-8.037	-11.112	-0.095
4.31	-8.036	-11.074	-0.103
4.32	-8.034	-10.935	-0.089
4.33	-8.034	-10.648	-0.075
4.34	-8.034	-10.163	-0.066
4.35	-8.034	-9.271	-0.062
4.36	-8.034	-7.493	-0.053
4.37	-8.034	-4.180	-0.032
4.38	-8.034	1.109	-0.008
4.39	-8.035	8.220	-0.010
4.4	-8.036	15.316	-0.002
4.41	-8.037	19.414	0.048
4.42	-8.037	20.408	0.068
4.43	-8.036	20.453	0.085
4.44	-8.036	20.452	0.134
4.45	-8.036	20.271	0.140
4.46	-8.036	18.701	0.166
4.47	-8.034	14.399	0.184
4.48	-8.033	8.415	0.155
4.49	-8.032	2.728	0.107
4.5	-8.031	-1.968	0.037
4.51	-8.028	-5.594	-0.030
4.52	-8.026	-8.206	-0.067
4.53	-8.024	-9.974	-0.100
4.54	-8.023	-11.144	-0.108
4.55	-8.023	-11.959	-0.121
4.56	-8.022	-12.668	-0.122
4.57	-8.021	-13.578	-0.107
4.58	-8.021	-14.944	-0.115
4.59	-8.021	-16.938	-0.108
4.6	-8.022	-19.048	-0.102
4.61	-8.023	-20.213	-0.101
4.62	-8.023	-20.448	-0.107
4.63	-8.021	-20.456	-0.108
4.64	-8.020	-20.455	-0.084
4.65	-8.019	-20.433	-0.104
4.66	-8.019	-20.038	-0.093
4.67	-8.020	-18.574	-0.079
4.68	-8.021	-16.166	-0.087
4.69	-8.023	-13.802	-0.087
4.7	-8.024	-11.991	-0.088
4.71	-8.026	-10.794	-0.090
4.72	-8.027	-10.234	-0.077
4.73	-8.027	-10.161	-0.069
4.74	-8.027	-10.416	-0.098
4.75	-8.027	-10.908	-0.084
4.76	-8.027	-11.506	-0.067
4.77	-8.029	-12.118	-0.082
4.78	-8.030	-12.689	-0.077
4.79	-8.031	-13.131	-0.080
4.8	-8.033	-13.407	-0.068
4.81	-8.034	-13.568	-0.076
4.82	-8.034	-13.631	-0.082
4.83	-8.034	-13.593	-0.077
4.84	-8.034	-13.446	-0.064
4.85	-8.034	-13.230	-0.065
4.86	-8.034	-13.019	-0.081
4.87	-8.035	-12.829	-0.063
4.88	-8.036	-12.633	-0.047
4.89	-8.037	-12.421	-0.064
4.9	-8.037	-12.221	-0.046
4.91	-8.039	-12.057	-0.017
4.92	-8.039	-11.876	0.005
4.93	-8.040	-11.684	0.034
4.94	-8.041	-11.538	0.041
4.95	-8.041	-11.391	0.025
4.96	-8.043	-11.194	0.015
4.97	-8.044	-11.035	-0.014
4.98	-8.045	-10.918	-0.038
4.99	-8.045	-10.762	-0.046
5.0	-8.046	-10.577	-0.070
5.01	-8.046	-10.363	-0.082
5.02	-8.047	-10.132	-0.078
5.03	-8.047	-9.978	-0.088
5.04	-8.047	-9.893	-0.075
5.05	-8.046	-9.842	-0.087
5.06	-8.046	-9.892	-0.148
5.07	-8.047	-10.039	-0.019
5.08	-8.051	-10.217	0.521
5.09	-8.054	-10.436	1.144
5.1	-8.058	-10.691	0.861
