Interval=	0.01 s
ExcelDateTime=	3.9769407027692745e+004	17/11/2008 9:46:07.192653
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	50.000 mV	2.000 mV
0.0	-8.002	-15.652	-0.078
0.01	-8.016	-15.319	-0.090
0.02	-8.029	-14.728	-0.076
0.03	-8.040	-13.841	-0.065
0.04	-8.051	-12.403	-0.084
0.05	-8.061	-9.697	-0.055
0.06	-8.072	-4.383	-0.051
0.07	-8.082	4.853	-0.054
0.08	-8.093	18.256	-0.001
0.09	-8.105	33.711	0.009
0.1	-8.117	45.639	0.046
0.11	-8.130	50.461	0.065
0.12	-8.142	51.128	0.088
0.13	-8.155	51.131	0.134
0.14	-8.169	51.028	0.166
0.15	-8.183	49.186	0.190
0.16	-8.197	42.517	0.192
0.17	-8.214	31.719	0.183
0.18	-8.232	20.825	0.130
0.19	-8.251	11.772	0.055
0.2	-8.271	4.669	0.012
0.21	-8.291	-0.636	-0.053
0.22	-8.310	-4.498	-0.078
0.23	-8.328	-7.413	-0.075
0.24	-8.348	-9.764	-0.093
0.25	-8.369	-11.927	-0.089
0.26	-8.391	-14.469	-0.102
0.27	-8.411	-17.927	-0.099
0.28	-8.431	-22.714	-0.093
0.29	-8.449	-28.934	-0.109
0.3	-8.466	-35.786	-0.092
0.31	-8.482	-41.684	-0.094
0.32	-8.501	-45.141	-0.115
0.33	-8.520	-45.505	-0.086
0.34	-8.539	-43.069	-0.096
0.35	-8.558	-38.628	-0.110
0.36	-8.578	-33.106	-0.096
0.37	-8.599	-27.441	-0.116
0.38	-8.621	-22.409	-0.117
0.39	-8.644	-18.491	-0.101
0.4	-8.666	-15.867	-0.112
0.41	-8.688	-14.439	-0.135
0.42	-8.710	-13.964	-0.107
0.43	-8.732	-14.238	-0.113
0.44	-8.753	-14.991	-0.116
0.45	-8.774	-15.966	-0.116
0.46	-8.796	-16.992	-0.134
0.47	-8.817	-17.877	-0.122
0.48	-8.838	-18.548	-0.122
0.49	-8.859	-19.048	-0.124
0.5	-8.878	-19.350	-0.119
0.51	-8.896	-19.428	-0.110
0.52	-8.914	-19.339	-0.129
0.53	-8.932	-19.178	-0.130
0.54	-8.948	-18.941	-0.091
0.55	-8.962	-18.598	-0.079
0.56	-8.976	-18.213	-0.089
0.57	-8.991	-17.830	-0.040
0.58	-9.005	-17.441	-0.022
0.59	-9.016	-17.136	-0.040
0.6	-9.027	-16.920	-0.030
0.61	-9.040	-16.652	-0.056
0.62	-9.053	-16.319	-0.099
0.63	-9.064	-15.927	-0.117
0.64	-9.075	-15.392	-0.105
0.65	-9.084	-14.769	-0.114
0.66	-9.092	-14.178	-0.129
0.67	-9.099	-13.603	-0.125
0.68	-9.104	-13.083	-0.132
0.69	-9.108	-12.788	-0.140
0.7	-9.113	-12.711	-0.130
0.71	-9.119	-12.778	-0.185
0.72	-9.126	-13.036	0.029
0.73	-9.132	-13.438	0.599
0.74	-9.139	-13.842	0.929
0.75	-9.148	-14.248	0.434
0.76	-9.158	-14.630	-0.015
0.77	-9.168	-14.913	0.012
0.78	-9.178	-15.211	-0.074
0.79	-9.189	-15.573	-0.117
0.8	-9.199	-15.838	-0.128
0.81	-9.204	-15.830	-0.100
0.82	-9.207	-15.523	-0.111
0.83	-9.209	-15.067	-0.127
0.84	-9.209	-14.383	-0.083
0.85	-9.211	-13.320	-0.100
0.86	-9.212	-11.398	-0.087
0.87	-9.213	-7.489	-0.034
0.88	-9.213	-0.367	-0.034
0.89	-9.214	10.683	-0.042
0.9	-9.214	24.758	-0.015
0.91	-9.215	38.639	0.015
0.92	-9.216	47.728	0.063
0.93	-9.217	50.802	0.068
0.94	-9.218	51.125	0.101
0.95	-9.218	50.844	0.152
0.96	-9.217	48.020	0.157
0.97	-9.214	39.828	0.164
0.98	-9.212	28.067	0.110
0.99	-9.209	16.731	0.049
1.0	-9.205	7.344	-0.006
1.01	-9.201	0.108	-0.079
1.02	-9.197	-5.113	-0.110
1.03	-9.193	-8.969	-0.116
1.04	-9.188	-11.548	-0.133
1.05	-9.182	-13.488	-0.135
1.06	-9.174	-15.813	-0.135
1.07	-9.165	-18.397	-0.141
1.08	-9.154	-22.123	-0.105
1.09	-9.144	-27.500	-0.121
1.1	-9.134	-33.728	-0.117
1.11	-9.124	-39.505	-0.093
1.12	-9.113	-43.166	-0.116
1.13	-9.101	-43.755	-0.091
1.14	-9.089	-41.058	-0.097
1.15	-9.078	-36.097	-0.103
1.16	-9.066	-30.327	-0.073
1.17	-9.053	-24.639	-0.102
1.18	-9.041	-19.833	-0.093
1.19	-9.028	-16.344	-0.087
1.2	-9.015	-14.113	-0.098
1.21	-9.001	-12.983	-0.077
1.22	-8.987	-12.692	-0.091
1.23	-8.972	-13.027	-0.109
1.24	-8.957	-13.844	-0.075
1.25	-8.942	-14.875	-0.096
1.26	-8.927	-15.898	-0.077
1.27	-8.912	-16.873	-0.085
1.28	-8.898	-17.752	-0.113
1.29	-8.884	-18.403	-0.067
1.3	-8.869	-18.788	-0.086
1.31	-8.852	-18.967	-0.092
1.32	-8.836	-18.959	-0.081
1.33	-8.821	-18.811	-0.072
1.34	-8.807	-18.608	-0.063
1.35	-8.791	-18.322	-0.068
1.36	-8.775	-17.956	-0.029
1.37	-8.758	-17.639	-0.017
1.38	-8.741	-17.398	0.006
1.39	-8.722	-17.145	0.003
1.4	-8.703	-16.819	-0.003
1.41	-8.685	-16.459	-0.028
1.42	-8.666	-16.084	-0.085
1.43	-8.645	-15.634	-0.072
1.44	-8.621	-15.078	-0.061
1.45	-8.593	-14.408	-0.095
1.46	-8.563	-13.689	-0.125
1.47	-8.531	-13.114	-0.099
1.48	-8.499	-12.775	-0.101
1.49	-8.466	-12.594	-0.108
1.5	-8.435	-12.591	-0.100
1.51	-8.405	-12.784	-0.147
1.52	-8.376	-13.036	0.081
1.53	-8.348	-13.305	0.644
1.54	-8.322	-13.606	0.925
1.55	-8.297	-13.861	0.450
1.56	-8.274	-14.122	0.039
1.57	-8.254	-14.492	0.026
1.58	-8.233	-14.925	-0.054
1.59	-8.213	-15.342	-0.099
1.6	-8.191	-15.681	-0.081
1.61	-8.170	-15.848	-0.092
1.62	-8.149	-15.752	-0.096
1.63	-8.127	-15.378	-0.074
1.64	-8.105	-14.770	-0.056
1.65	-8.081	-13.777	-0.062
1.66	-8.057	-11.864	-0.049
1.67	-8.035	-8.020	-0.023
1.68	-8.016	-1.002	-0.012
1.69	-8.000	9.917	0.002
1.7	-7.984	23.892	0.015
1.71	-7.970	37.855	0.051
1.72	-7.956	47.300	0.073
1.73	-7.944	50.713	0.094
1.74	-7.934	51.127	0.136
1.75	-7.926	50.817	0.151
1.76	-7.919	47.909	0.171
1.77	-7.912	39.663	0.163
1.78	-7.905	27.927	0.145
1.79	-7.899	16.642	0.089
1.8	-7.893	7.275	0.003
1.81	-7.886	-0.073	-0.042
1.82	-7.879	-5.502	-0.087
1.83	-7.874	-9.330	-0.117
1.84	-7.868	-11.995	-0.127
1.85	-7.862	-14.000	-0.113
1.86	-7.857	-15.958	-0.111
1.87	-7.853	-18.448	-0.121
1.88	-7.849	-21.978	-0.098
1.89	-7.845	-26.778	-0.108
1.9	-7.841	-32.347	-0.108
1.91	-7.836	-37.409	-0.090
1.92	-7.832	-40.538	-0.106
1.93	-7.829	-41.020	-0.106
1.94	-7.825	-39.053	-0.083
1.95	-7.822	-35.305	-0.078
1.96	-7.818	-30.556	-0.080
1.97	-7.815	-25.542	-0.082
1.98	-7.813	-20.941	-0.082
1.99	-7.811	-17.245	-0.072
2.0	-7.810	-14.583	-0.073
2.01	-7.809	-12.991	-0.068
2.02	-7.807	-12.391	-0.061
2.03	-7.806	-12.516	-0.070
2.04	-7.804	-13.114	-0.080
2.05	-7.803	-14.056	-0.079
2.06	-7.803	-15.217	-0.068
2.07	-7.803	-16.389	-0.083
2.08	-7.803	-17.419	-0.074
2.09	-7.802	-18.219	-0.049
2.1	-7.801	-18.744	-0.054
2.11	-7.801	-19.041	-0.060
2.12	-7.800	-19.152	-0.073
2.13	-7.799	-19.081	-0.073
2.14	-7.800	-18.863	-0.062
2.15	-7.800	-18.550	-0.067
2.16	-7.800	-18.184	-0.039
2.17	-7.799	-17.847	-0.039
2.18	-7.799	-17.563	0.001
2.19	-7.800	-17.273	0.027
2.2	-7.800	-16.977	0.029
2.21	-7.801	-16.717	0.023
2.22	-7.802	-16.512	0.021
2.23	-7.803	-16.284	0.003
2.24	-7.804	-15.977	-0.056
2.25	-7.805	-15.630	-0.061
2.26	-7.806	-15.211	-0.077
2.27	-7.807	-14.666	-0.069
2.28	-7.808	-14.041	-0.080
2.29	-7.808	-13.438	-0.096
2.3	-7.809	-12.964	-0.095
2.31	-7.810	-12.647	-0.086
2.32	-7.812	-12.517	-0.101
2.33	-7.814	-12.638	-0.129
2.34	-7.816	-12.906	0.116
2.35	-7.818	-13.270	0.737
2.36	-7.821	-13.748	1.102
2.37	-7.823	-14.142	0.543
2.38	-7.827	-14.422	0.051
2.39	-7.831	-14.705	0.019
2.4	-7.836	-14.914	-0.082
2.41	-7.840	-15.061	-0.086
2.42	-7.846	-15.255	-0.094
2.43	-7.852	-15.358	-0.115
2.44	-7.857	-15.139	-0.077
2.45	-7.862	-14.581	-0.078
2.46	-7.868	-13.608	-0.068
2.47	-7.872	-11.750	-0.063
2.48	-7.877	-8.050	-0.057
2.49	-7.882	-1.288	-0.015
2.5	-7.888	9.480	-0.019
2.51	-7.894	23.941	-0.021
2.52	-7.900	38.705	0.043
2.53	-7.907	48.077	0.064
2.54	-7.914	50.903	0.078
2.55	-7.923	51.128	0.104
2.56	-7.933	51.130	0.127
2.57	-7.942	50.602	0.163
2.58	-7.953	46.889	0.186
2.59	-7.963	38.044	0.182
2.6	-7.974	26.963	0.152
2.61	-7.985	17.114	0.103
2.62	-7.997	9.186	0.026
2.63	-8.009	3.069	-0.039
