Interval=	0.01 s
ExcelDateTime=	3.9770642145861224e+004	18/11/2008 15:24:41.40241
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	50.000 mV	1000.0 µV
0.0	-9.017	-18.038	-1.2
0.01	-9.037	-18.095	-23.2
0.02	-9.059	-18.084	-44.2
0.03	-9.081	-18.052	-41.3
0.04	-9.103	-17.959	-28.1
0.05	-9.126	-17.719	-23.3
0.06	-9.150	-17.387	-12.3
0.07	-9.174	-17.213	-5.1
0.08	-9.199	-17.222	-25.6
0.09	-9.224	-17.175	-44.0
0.1	-9.248	-16.905	-31.6
0.11	-9.270	-16.528	-16.9
0.12	-9.291	-16.258	-9.6
0.13	-9.312	-16.122	21.6
0.14	-9.332	-16.033	37.6
0.15	-9.353	-15.866	29.3
0.16	-9.372	-15.614	40.5
0.17	-9.391	-15.497	51.2
0.18	-9.409	-15.564	36.5
0.19	-9.427	-15.609	-1.1
0.2	-9.444	-15.500	-25.9
0.21	-9.461	-15.336	-34.6
0.22	-9.478	-15.350	-49.1
0.23	-9.498	-15.511	-57.5
0.24	-9.519	-15.620	-56.0
0.25	-9.541	-15.609	-46.9
0.26	-9.556	-15.498	-25.8
0.27	-9.566	-15.439	75.1
0.28	-9.576	-15.569	298.2
0.29	-9.589	-15.773	420.6
0.3	-9.605	-15.908	266.5
0.31	-9.621	-16.042	41.6
0.32	-9.639	-16.227	-51.3
0.33	-9.658	-16.377	-48.7
0.34	-9.671	-16.566	-48.4
0.35	-9.680	-16.933	-55.3
0.36	-9.687	-17.392	-49.3
0.37	-9.695	-17.678	-41.8
0.38	-9.706	-17.545	-33.6
0.39	-9.717	-16.786	-31.9
0.4	-9.729	-14.858	-25.2
0.41	-9.742	-10.605	-17.6
0.42	-9.757	-2.822	-28.7
0.43	-9.771	8.098	-34.5
0.44	-9.784	19.470	-12.3
0.45	-9.797	28.200	9.0
0.46	-9.812	32.672	8.1
0.47	-9.826	32.772	23.1
0.48	-9.840	29.288	49.3
0.49	-9.854	23.253	58.7
0.5	-9.867	15.620	65.5
0.51	-9.881	7.447	75.4
0.52	-9.894	-0.145	94.7
0.53	-9.907	-6.391	121.7
0.54	-9.918	-11.139	153.2
0.55	-9.928	-14.595	184.5
0.56	-9.937	-16.783	196.6
0.57	-9.946	-17.641	181.7
0.58	-9.956	-17.477	145.4
0.59	-9.967	-16.823	100.4
0.6	-9.981	-15.961	50.8
0.61	-9.996	-14.892	-0.8
0.62	-10.008	-13.730	-31.8
0.63	-10.018	-12.683	-39.1
0.64	-10.026	-12.053	-49.1
0.65	-10.033	-12.258	-48.1
0.66	-10.038	-13.325	-42.5
0.67	-10.041	-14.727	-52.2
0.68	-10.042	-15.853	-57.1
0.69	-10.043	-16.439	-53.6
0.7	-10.045	-16.441	-46.3
0.71	-10.047	-15.817	-40.8
0.72	-10.049	-14.680	-43.7
0.73	-10.050	-13.244	-32.6
0.74	-10.051	-11.667	-23.9
0.75	-10.051	-10.208	-37.6
0.76	-10.051	-9.244	-44.1
0.77	-10.050	-8.934	-45.9
0.78	-10.047	-9.086	-37.5
0.79	-10.042	-9.580	-21.2
0.8	-10.036	-10.411	-28.1
0.81	-10.030	-11.453	-39.3
0.82	-10.025	-12.602	-42.7
0.83	-10.019	-13.745	-37.9
0.84	-10.013	-14.745	-34.0
0.85	-10.006	-15.538	-50.9
0.86	-9.998	-16.223	-54.6
0.87	-9.988	-16.931	-36.6
0.88	-9.977	-17.525	-28.2
0.89	-9.965	-17.767	-29.3
0.9	-9.953	-17.706	-31.9
0.91	-9.941	-17.633	-38.7
0.92	-9.929	-17.736	-43.2
0.93	-9.916	-17.878	-31.7
0.94	-9.904	-17.827	-17.6
0.95	-9.893	-17.634	-1.9
0.96	-9.881	-17.436	14.8
0.97	-9.870	-17.202	23.8
0.98	-9.858	-16.923	33.8
0.99	-9.846	-16.677	44.6
1.0	-9.833	-16.427	36.3
1.01	-9.819	-16.123	3.4
1.02	-9.804	-15.894	-26.2
1.03	-9.787	-15.792	-43.0
1.04	-9.771	-15.655	-56.1
1.05	-9.758	-15.394	-64.7
1.06	-9.748	-15.075	-64.8
1.07	-9.737	-14.723	-61.3
1.08	-9.719	-14.398	-47.9
1.09	-9.696	-14.244	23.2
1.1	-9.672	-14.255	200.9
1.11	-9.652	-14.228	354.8
1.12	-9.638	-14.131	266.5
1.13	-9.623	-14.183	46.8
1.14	-9.609	-14.527	-50.8
1.15	-9.600	-15.125	-57.2
1.16	-9.591	-15.775	-58.2
1.17	-9.573	-16.311	-42.4
1.18	-9.548	-16.720	-44.3
1.19	-9.523	-17.023	-54.1
1.2	-9.500	-17.167	-43.6
1.21	-9.481	-17.055	-41.7
1.22	-9.461	-16.409	-46.6
1.23	-9.443	-14.497	-34.1
1.24	-9.428	-10.338	-9.8
1.25	-9.414	-3.316	-1.3
1.26	-9.402	6.083	-1.1
1.27	-9.390	15.877	1.9
1.28	-9.377	23.648	8.0
1.29	-9.365	27.970	12.4
1.3	-9.353	28.503	18.2
1.31	-9.341	25.522	42.2
1.32	-9.329	19.819	62.3
1.33	-9.317	12.595	72.6
1.34	-9.305	5.044	104.6
1.35	-9.293	-1.913	150.3
1.36	-9.281	-7.716	167.3
1.37	-9.269	-12.242	174.7
1.38	-9.258	-15.548	193.3
1.39	-9.246	-17.667	193.1
1.4	-9.236	-18.619	165.8
1.41	-9.231	-18.556	108.6
1.42	-9.230	-17.766	48.7
1.43	-9.229	-16.575	16.7
1.44	-9.227	-15.373	-13.0
1.45	-9.225	-14.509	-43.8
1.46	-9.226	-14.152	-62.6
1.47	-9.226	-14.250	-69.9
1.48	-9.224	-14.717	-65.5
1.49	-9.221	-15.536	-61.4
1.5	-9.216	-16.492	-59.0
1.51	-9.213	-17.191	-66.1
1.52	-9.209	-17.175	-59.3
1.53	-9.206	-16.181	-43.9
1.54	-9.203	-14.477	-48.5
1.55	-9.199	-12.608	-52.1
1.56	-9.195	-10.911	-42.9
1.57	-9.191	-9.495	-33.6
1.58	-9.189	-8.439	-39.3
1.59	-9.186	-7.813	-32.7
1.6	-9.183	-7.681	-35.4
1.61	-9.179	-8.169	-51.1
1.62	-9.174	-9.283	-45.4
1.63	-9.168	-10.803	-49.6
1.64	-9.162	-12.447	-49.5
1.65	-9.157	-13.933	-45.0
1.66	-9.151	-15.028	-39.1
1.67	-9.146	-15.867	-25.2
1.68	-9.140	-16.713	-34.9
1.69	-9.134	-17.497	-45.8
1.7	-9.129	-18.039	-40.1
1.71	-9.124	-18.291	-39.7
1.72	-9.119	-18.348	-43.3
1.73	-9.114	-18.266	-40.4
1.74	-9.111	-18.059	-26.8
1.75	-9.106	-17.845	-11.0
1.76	-9.102	-17.772	0.4
1.77	-9.098	-17.845	12.6
1.78	-9.096	-17.867	26.5
1.79	-9.093	-17.645	29.8
1.8	-9.091	-17.206	31.2
1.81	-9.088	-16.744	45.4
1.82	-9.084	-16.400	30.9
1.83	-9.082	-16.177	-12.1
1.84	-9.079	-16.009	-42.4
1.85	-9.076	-15.833	-51.1
1.86	-9.074	-15.572	-52.8
1.87	-9.074	-15.163	-61.3
1.88	-9.076	-14.733	-61.1
1.89	-9.071	-14.497	-62.0
