Interval=	0.01 s
ExcelDateTime=	3.9770659834844926e+004	18/11/2008 15:50:09.730602
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	50.000 mV	1000.0 µV
0.0	-10.874	-17.122	-7.6
0.01	-10.862	-17.064	-39.7
0.02	-10.842	-16.005	-59.0
0.03	-10.823	-15.444	13.6
0.04	-10.806	-16.381	217.3
0.05	-10.794	-17.308	335.6
0.06	-10.786	-16.961	167.9
0.07	-10.778	-16.352	-25.4
0.08	-10.772	-16.797	-79.6
0.09	-10.768	-17.945	-89.4
0.1	-10.756	-18.525	-86.0
0.11	-10.733	-18.563	-88.1
0.12	-10.706	-19.117	-84.5
0.13	-10.681	-19.734	-67.7
0.14	-10.661	-19.452	-66.8
0.15	-10.643	-18.995	-69.5
0.16	-10.626	-18.666	-55.3
0.17	-10.611	-16.909	-46.9
0.18	-10.598	-12.552	-51.8
0.19	-10.583	-5.795	-49.4
0.2	-10.568	2.828	-26.4
0.21	-10.554	12.788	-22.7
0.22	-10.543	22.514	-26.1
0.23	-10.532	29.830	-2.1
0.24	-10.522	34.045	9.7
0.25	-10.511	35.219	11.6
0.26	-10.499	32.616	22.5
0.27	-10.486	26.398	49.3
0.28	-10.472	18.572	77.3
0.29	-10.457	10.877	102.5
0.3	-10.441	3.748	122.3
0.31	-10.424	-2.652	126.8
0.32	-10.406	-7.620	122.6
0.33	-10.388	-10.508	134.8
0.34	-10.374	-11.919	138.7
0.35	-10.363	-12.820	78.4
0.36	-10.350	-13.041	12.2
0.37	-10.332	-12.470	-27.9
0.38	-10.314	-11.898	-59.7
0.39	-10.299	-11.661	-77.4
0.4	-10.286	-11.780	-75.6
0.41	-10.271	-12.661	-93.2
0.42	-10.253	-14.159	-117.3
0.43	-10.235	-15.591	-97.6
0.44	-10.217	-16.789	-79.3
0.45	-10.198	-17.742	-75.9
0.46	-10.178	-17.938	-69.9
0.47	-10.155	-17.136	-63.7
0.48	-10.131	-15.816	-68.8
0.49	-10.107	-14.333	-75.4
0.5	-10.083	-12.816	-63.6
0.51	-10.059	-11.383	-66.5
0.52	-10.037	-9.706	-81.1
0.53	-10.016	-7.873	-76.5
0.54	-9.996	-7.014	-64.2
0.55	-9.976	-7.619	-58.6
0.56	-9.958	-8.794	-55.4
0.57	-9.940	-9.909	-61.5
0.58	-9.923	-11.405	-70.1
0.59	-9.906	-13.472	-83.1
0.6	-9.888	-15.583	-95.7
0.61	-9.869	-17.231	-81.8
0.62	-9.852	-18.348	-74.4
0.63	-9.834	-19.450	-82.6
0.64	-9.817	-20.684	-73.7
0.65	-9.800	-21.369	-49.5
0.66	-9.783	-21.547	-40.5
0.67	-9.766	-21.922	-55.0
0.68	-9.750	-21.819	-54.8
0.69	-9.734	-20.391	-37.4
0.7	-9.719	-18.948	-26.3
0.71	-9.704	-18.866	-5.5
0.72	-9.688	-19.238	14.1
0.73	-9.672	-18.756	10.5
0.74	-9.657	-17.998	-28.3
0.75	-9.642	-17.922	-87.2
0.76	-9.627	-18.127	-118.0
0.77	-9.613	-18.103	-109.3
0.78	-9.599	-18.258	-97.0
0.79	-9.586	-18.959	-104.0
0.8	-9.570	-19.652	-97.9
0.81	-9.549	-19.613	-80.5
0.82	-9.527	-19.184	12.1
0.83	-9.508	-19.117	230.8
0.84	-9.493	-19.188	361.8
0.85	-9.482	-18.831	219.3
0.86	-9.472	-18.244	-10.3
0.87	-9.464	-17.834	-110.2
0.88	-9.456	-17.806	-111.0
0.89	-9.443	-18.122	-89.6
0.9	-9.426	-18.303	-87.7
0.91	-9.408	-18.197	-99.3
0.92	-9.389	-18.216	-100.1
0.93	-9.373	-18.406	-76.7
0.94	-9.356	-18.244	-50.3
