Interval=	0.01 s
ExcelDateTime=	3.9770661835863844e+004	18/11/2008 15:53:02.618636
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	50.000 mV	1000.0 µV
0.0	-11.039	-1.027	16.9
0.01	-11.051	-6.236	84.4
0.02	-11.066	-10.233	134.8
0.03	-11.084	-12.964	119.1
0.04	-11.104	-14.347	65.8
0.05	-11.121	-14.489	11.3
0.06	-11.137	-13.755	-23.6
0.07	-11.154	-12.614	-45.3
0.08	-11.172	-11.566	-68.0
0.09	-11.190	-11.033	-80.8
0.1	-11.204	-11.253	-78.4
0.11	-11.213	-12.169	-71.0
0.12	-11.222	-13.441	-65.0
0.13	-11.233	-14.594	-65.8
0.14	-11.244	-15.231	-70.5
0.15	-11.254	-15.197	-70.4
0.16	-11.263	-14.603	-57.9
0.17	-11.271	-13.642	-49.0
0.18	-11.278	-12.414	-55.4
0.19	-11.286	-11.020	-62.5
0.2	-11.294	-9.683	-60.7
0.21	-11.303	-8.583	-55.7
0.22	-11.313	-7.773	-57.8
0.23	-11.323	-7.255	-59.8
0.24	-11.331	-7.103	-60.4
0.25	-11.339	-7.431	-65.2
0.26	-11.346	-8.247	-70.8
0.27	-11.353	-9.422	-65.7
0.28	-11.359	-10.758	-61.9
0.29	-11.363	-12.097	-68.1
0.3	-11.366	-13.320	-68.9
0.31	-11.371	-14.372	-62.3
0.32	-11.374	-15.345	-61.4
0.33	-11.376	-16.317	-67.2
0.34	-11.378	-17.236	-63.6
0.35	-11.377	-18.072	-59.3
0.36	-11.376	-18.839	-61.8
0.37	-11.375	-19.467	-60.7
0.38	-11.375	-19.875	-55.5
0.39	-11.376	-20.072	-46.1
0.4	-11.378	-20.039	-40.9
0.41	-11.381	-19.780	-28.5
0.42	-11.384	-19.411	2.5
0.43	-11.388	-19.033	28.7
0.44	-11.393	-18.648	25.0
0.45	-11.396	-18.245	-2.3
0.46	-11.399	-17.898	-39.5
0.47	-11.400	-17.673	-66.2
0.48	-11.401	-17.430	-73.2
0.49	-11.406	-17.014	-78.1
0.5	-11.411	-16.506	-77.3
0.51	-11.410	-16.128	-79.0
0.52	-11.404	-15.991	-57.5
0.53	-11.400	-15.983	54.6
0.54	-11.396	-15.994	239.6
0.55	-11.392	-16.050	294.1
0.56	-11.390	-16.125	122.4
0.57	-11.390	-16.183	-41.5
0.58	-11.393	-16.284	-79.2
0.59	-11.394	-16.384	-77.9
0.6	-11.389	-16.323	-77.1
0.61	-11.376	-16.088	-77.2
0.62	-11.362	-15.916	-79.3
0.63	-11.353	-16.033	-73.5
0.64	-11.348	-16.395	-64.6
0.65	-11.342	-16.720	-62.8
0.66	-11.339	-16.486	-54.5
0.67	-11.337	-14.806	-43.7
0.68	-11.334	-10.713	-38.2
0.69	-11.329	-3.848	-26.9
0.7	-11.323	5.208	-20.0
0.71	-11.316	15.170	-12.3
0.72	-11.309	24.441	-3.4
0.73	-11.301	31.525	-0.4
0.74	-11.291	35.436	11.0
0.75	-11.279	35.834	27.8
0.76	-11.267	32.919	51.4
0.77	-11.251	27.394	78.7
0.78	-11.234	20.359	98.3
0.79	-11.214	12.941	119.7
0.8	-11.193	5.963	137.2
0.81	-11.169	-0.134	148.8
0.82	-11.143	-5.189	153.9
0.83	-11.119	-9.109	131.5
0.84	-11.099	-11.756	79.9
0.85	-11.083	-13.081	31.8
0.86	-11.062	-13.323	-7.2
0.87	-11.036	-12.844	-45.3
0.88	-11.010	-11.922	-67.9
0.89	-10.988	-10.913	-76.5
0.9	-10.964	-10.320	-83.2
0.91	-10.937	-10.561	-88.3
0.92	-10.907	-11.670	-81.9
0.93	-10.876	-13.297	-72.3
0.94	-10.846	-14.931	-70.4
0.95	-10.816	-16.145	-67.9
0.96	-10.786	-16.691	-68.0
0.97	-10.756	-16.500	-73.2
0.98	-10.724	-15.613	-64.8
0.99	-10.693	-14.177	-47.7
1.0	-10.663	-12.458	-48.9
1.01	-10.632	-10.781	-54.8
1.02	-10.601	-9.406	-52.6
1.03	-10.569	-8.478	-50.6
1.04	-10.537	-8.078	-53.4
1.05	-10.505	-8.106	-61.7
1.06	-10.474	-8.475	-66.2
1.07	-10.443	-9.230	-66.0
1.08	-10.413	-10.308	-70.6
1.09	-10.383	-11.506	-65.6
