Interval=	0.01 s
ExcelDateTime=	3.9778406796060481e+004	26/11/2008 9:45:47.179625
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	50.000 mV	1000.0 µV
0.0	-9.658	44.417	25.2
0.01	-9.669	50.406	132.1
0.02	-9.681	51.123	224.1
0.03	-9.694	51.139	240.6
0.04	-9.707	51.139	223.4
0.05	-9.719	51.139	178.1
0.06	-9.733	51.134	108.9
0.07	-9.748	51.027	42.6
0.08	-9.764	48.944	-1.7
0.09	-9.779	41.031	-35.9
0.1	-9.795	27.863	-62.0
0.11	-9.811	14.261	-74.8
0.12	-9.828	2.256	-80.9
0.13	-9.844	-8.766	-78.4
0.14	-9.859	-19.609	-76.3
0.15	-9.873	-30.661	-78.1
0.16	-9.888	-41.100	-75.6
0.17	-9.901	-48.239	-73.6
0.18	-9.915	-50.830	-71.6
0.19	-9.929	-51.134	-71.9
0.2	-9.944	-51.139	-72.4
0.21	-9.959	-51.130	-64.7
0.22	-9.973	-50.781	-67.6
0.23	-9.986	-48.872	-74.0
0.24	-10.000	-44.808	-67.5
0.25	-10.014	-39.767	-68.3
0.26	-10.030	-34.836	-74.5
0.27	-10.045	-30.342	-70.4
0.28	-10.059	-26.448	-68.3
0.29	-10.074	-23.189	-70.3
0.3	-10.087	-20.534	-68.7
0.31	-10.101	-18.448	-66.2
0.32	-10.116	-16.916	-64.8
0.33	-10.132	-15.934	-66.9
0.34	-10.146	-15.494	-65.8
0.35	-10.161	-15.534	-60.9
0.36	-10.176	-15.941	-62.5
0.37	-10.190	-16.602	-63.8
0.38	-10.204	-17.466	-56.6
0.39	-10.217	-18.502	-49.6
0.4	-10.231	-19.608	-54.3
0.41	-10.244	-20.623	-58.8
0.42	-10.258	-21.488	-50.8
0.43	-10.273	-22.239	-40.9
0.44	-10.288	-22.878	-39.0
0.45	-10.303	-23.377	-38.9
0.46	-10.318	-23.747	-35.6
0.47	-10.333	-23.997	-24.8
0.48	-10.346	-24.130	-12.9
0.49	-10.358	-24.198	-5.4
0.5	-10.371	-24.259	12.3
0.51	-10.384	-24.280	32.9
0.52	-10.397	-24.192	40.7
0.53	-10.409	-23.920	27.3
0.54	-10.419	-23.428	-0.0
0.55	-10.428	-22.769	-15.4
0.56	-10.436	-22.031	-27.3
0.57	-10.444	-21.270	-37.8
0.58	-10.450	-20.513	-34.8
0.59	-10.457	-19.766	-31.1
0.6	-10.466	-19.030	-26.6
0.61	-10.478	-18.334	-22.1
0.62	-10.491	-17.931	-35.5
0.63	-10.504	-17.977	-38.6
0.64	-10.512	-17.869	66.6
0.65	-10.514	-17.300	338.2
0.66	-10.518	-16.686	605.8
0.67	-10.526	-16.286	538.8
0.68	-10.538	-16.055	156.5
0.69	-10.548	-15.817	-148.6
0.7	-10.560	-15.542	-207.8
0.71	-10.574	-15.272	-139.2
0.72	-10.585	-15.067	-59.7
0.73	-10.591	-14.941	-18.4
0.74	-10.592	-14.873	-7.1
0.75	-10.590	-14.856	-3.2
0.76	-10.585	-14.853	4.1
0.77	-10.579	-14.822	15.9
0.78	-10.571	-14.741	20.4
0.79	-10.562	-14.584	21.8
0.8	-10.554	-14.266	33.1
0.81	-10.548	-13.564	44.7
0.82	-10.544	-12.177	55.7
0.83	-10.543	-9.803	72.5
0.84	-10.540	-6.263	95.7
0.85	-10.538	-1.383	121.4
0.86	-10.534	6.330	146.8
0.87	-10.531	19.959	177.0
0.88	-10.528	37.013	210.6
0.89	-10.525	48.103	238.3
0.9	-10.523	50.991	248.7
0.91	-10.521	51.131	246.7
0.92	-10.519	51.139	225.6
0.93	-10.516	51.139	171.9
0.94	-10.514	51.136	103.6
0.95	-10.511	51.109	41.7
0.96	-10.508	50.086	-7.2
0.97	-10.502	44.108	-41.3
0.98	-10.498	31.363	-64.3
0.99	-10.492	16.397	-70.8
1.0	-10.479	2.906	-70.4
1.01	-10.458	-9.264	-76.7
1.02	-10.433	-20.944	-78.2
1.03	-10.409	-32.548	-78.5
1.04	-10.385	-42.906	-78.9
1.05	-10.361	-49.170	-75.7
1.06	-10.336	-50.998	-77.0
1.07	-10.313	-51.134	-74.3
1.08	-10.289	-51.139	-67.0
1.09	-10.266	-51.131	-59.2
1.1	-10.243	-50.778	-54.2
1.11	-10.219	-48.691	-45.2
1.12	-10.194	-44.111	-28.9
1.13	-10.171	-38.463	-23.7
1.14	-10.147	-33.150	-28.0
1.15	-10.124	-28.525	-34.8
1.16	-10.101	-24.631	-27.8
1.17	-10.080	-21.419	-18.8
1.18	-10.060	-18.836	-25.0
1.19	-10.040	-16.838	-22.1
1.2	-10.021	-15.414	-17.2
1.21	-10.003	-14.566	-15.5
1.22	-9.986	-14.255	-8.8
1.23	-9.969	-14.419	-10.9
1.24	-9.953	-15.031	-16.7
1.25	-9.938	-16.048	-20.4
1.26	-9.922	-17.317	-21.1
1.27	-9.907	-18.633	-15.1
1.28	-9.893	-19.850	-20.1
1.29	-9.879	-20.906	-26.9
1.3	-9.866	-21.798	-18.8
1.31	-9.853	-22.505	-10.8
1.32	-9.841	-23.019	-7.5
1.33	-9.828	-23.405	1.2
1.34	-9.815	-23.697	9.0
1.35	-9.803	-23.892	17.3
1.36	-9.791	-24.005	36.4
1.37	-9.779	-24.059	41.2
1.38	-9.768	-24.075	30.6
1.39	-9.756	-24.064	17.3
1.4	-9.744	-24.016	-4.9
1.41	-9.731	-23.891	-22.2
1.42	-9.716	-23.634	-27.3
1.43	-9.700	-23.209	-30.3
1.44	-9.686	-22.658	-36.7
1.45	-9.674	-22.056	-44.4
1.46	-9.664	-21.419	-45.3
1.47	-9.656	-20.717	-43.8
1.48	-9.648	-19.981	-63.3
1.49	-9.637	-19.272	-50.5
1.5	-9.623	-18.616	122.5
1.51	-9.611	-18.023	442.7
