Interval=	0.01 s
ExcelDateTime=	3.9770420499486274e+004	18/11/2008 10:05:31.155614
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	50.000 mV	2.000 mV
0.0	-8.281	-14.864	-0.006
0.01	-8.296	-14.622	-0.021
0.02	-8.311	-14.442	-0.034
0.03	-8.325	-14.206	-0.040
0.04	-8.339	-13.763	-0.036
0.05	-8.353	-13.011	-0.036
0.06	-8.366	-11.972	-0.040
0.07	-8.379	-10.813	-0.044
0.08	-8.392	-9.772	-0.041
0.09	-8.404	-9.037	-0.039
0.1	-8.415	-8.683	-0.040
0.11	-8.426	-8.683	-0.036
0.12	-8.439	-8.961	-0.032
0.13	-8.451	-9.427	-0.033
0.14	-8.463	-9.973	-0.028
0.15	-8.473	-10.450	-0.019
0.16	-8.482	-10.742	-0.006
0.17	-8.492	-10.794	0.010
0.18	-8.502	-10.642	0.025
0.19	-8.512	-10.419	0.043
0.2	-8.521	-10.275	0.053
0.21	-8.530	-10.336	0.050
0.22	-8.539	-10.666	0.037
0.23	-8.547	-11.217	0.012
0.24	-8.556	-11.856	-0.011
0.25	-8.564	-12.444	-0.026
0.26	-8.575	-12.888	-0.033
0.27	-8.588	-13.159	-0.033
0.28	-8.600	-13.270	-0.032
0.29	-8.611	-13.242	-0.029
0.3	-8.624	-13.066	0.045
0.31	-8.643	-12.705	0.251
0.32	-8.669	-12.247	0.429
0.33	-8.698	-11.842	0.402
0.34	-8.728	-11.592	0.152
0.35	-8.755	-11.605	-0.093
0.36	-8.776	-11.914	-0.120
0.37	-8.793	-12.367	-0.065
0.38	-8.809	-12.770	-0.048
0.39	-8.824	-13.042	-0.047
0.4	-8.838	-13.139	-0.047
0.41	-8.849	-12.839	-0.038
0.42	-8.858	-11.295	-0.026
0.43	-8.867	-6.772	-0.018
0.44	-8.875	2.216	-0.008
0.45	-8.881	15.003	0.004
0.46	-8.886	28.523	0.011
0.47	-8.889	39.141	0.021
0.48	-8.892	44.519	0.038
0.49	-8.894	44.209	0.055
0.5	-8.894	39.203	0.071
0.51	-8.893	31.041	0.086
0.52	-8.892	21.313	0.108
0.53	-8.889	11.450	0.124
0.54	-8.886	2.291	0.131
0.55	-8.882	-5.852	0.130
0.56	-8.877	-12.705	0.113
0.57	-8.873	-18.036	0.087
0.58	-8.871	-21.847	0.059
0.59	-8.870	-24.255	0.035
0.6	-8.868	-25.283	0.007
0.61	-8.864	-24.889	-0.023
0.62	-8.857	-23.166	-0.048
0.63	-8.851	-20.480	-0.067
0.64	-8.844	-17.475	-0.072
0.65	-8.836	-14.822	-0.072
0.66	-8.829	-12.945	-0.072
0.67	-8.822	-11.819	-0.070
0.68	-8.817	-10.920	-0.068
0.69	-8.812	-9.742	-0.066
0.7	-8.808	-8.183	-0.061
0.71	-8.806	-6.375	-0.055
0.72	-8.804	-4.477	-0.050
0.73	-8.804	-2.700	-0.049
0.74	-8.805	-1.250	-0.042
0.75	-8.806	-0.294	-0.031
0.76	-8.808	-0.030	-0.028
0.77	-8.809	-0.533	-0.031
0.78	-8.809	-1.647	-0.036
0.79	-8.808	-3.155	-0.036
0.8	-8.806	-4.872	-0.035
0.81	-8.803	-6.681	-0.044
0.82	-8.799	-8.569	-0.049
0.83	-8.793	-10.541	-0.046
0.84	-8.786	-12.534	-0.044
0.85	-8.778	-14.398	-0.049
0.86	-8.768	-15.956	-0.053
0.87	-8.754	-17.059	-0.050
0.88	-8.739	-17.620	-0.045
0.89	-8.721	-17.656	-0.048
0.9	-8.704	-17.316	-0.053
0.91	-8.688	-16.842	-0.055
0.92	-8.671	-16.467	-0.055
0.93	-8.656	-16.244	-0.056
0.94	-8.641	-16.050	-0.056
0.95	-8.626	-15.755	-0.052
0.96	-8.610	-15.319	-0.048
0.97	-8.595	-14.781	-0.051
0.98	-8.581	-14.177	-0.050
0.99	-8.568	-13.505	-0.051
1.0	-8.556	-12.769	-0.054
1.01	-8.545	-11.994	-0.054
1.02	-8.535	-11.244	-0.050
1.03	-8.524	-10.616	-0.042
1.04	-8.514	-10.211	-0.041
1.05	-8.503	-10.067	-0.047
1.06	-8.491	-10.169	-0.048
1.07	-8.479	-10.445	-0.044
1.08	-8.467	-10.761	-0.036
1.09	-8.457	-10.988	-0.017
1.1	-8.447	-11.063	0.008
1.11	-8.438	-11.008	0.019
1.12	-8.428	-10.916	0.016
1.13	-8.417	-10.900	0.008
1.14	-8.406	-11.038	-0.013
1.15	-8.394	-11.364	-0.044
1.16	-8.384	-11.869	-0.068
1.17	-8.374	-12.438	-0.069
1.18	-8.364	-12.898	-0.064
1.19	-8.353	-13.155	-0.069
1.2	-8.341	-13.228	-0.065
1.21	-8.329	-13.153	-0.006
1.22	-8.319	-12.989	0.174
1.23	-8.310	-12.845	0.350
1.24	-8.301	-12.791	0.354
1.25	-8.291	-12.803	0.156
1.26	-8.279	-12.867	-0.080
1.27	-8.267	-13.011	-0.139
1.28	-8.252	-13.181	-0.099
1.29	-8.236	-13.259	-0.077
1.3	-8.222	-13.233	-0.068
1.31	-8.209	-13.113	-0.064
1.32	-8.197	-12.706	-0.060
1.33	-8.184	-11.314	-0.050
1.34	-8.172	-7.441	-0.038
1.35	-8.160	0.502	-0.032
1.36	-8.148	12.247	-0.025
1.37	-8.136	25.175	-0.015
1.38	-8.124	36.070	-0.005
1.39	-8.114	42.622	0.010
1.4	-8.105	43.913	0.030
1.41	-8.096	40.366	0.047
1.42	-8.086	33.217	0.064
1.43	-8.076	23.934	0.081
1.44	-8.068	13.903	0.094
1.45	-8.061	4.270	0.100
1.46	-8.054	-4.230	0.094
1.47	-8.047	-11.298	0.087
1.48	-8.041	-16.831	0.078
1.49	-8.036	-20.736	0.055
1.5	-8.032	-23.025	0.026
1.51	-8.027	-23.777	-0.005
1.52	-8.022	-23.092	-0.034
1.53	-8.016	-21.234	-0.058
1.54	-8.010	-18.663	-0.079
1.55	-8.006	-15.959	-0.089
1.56	-8.001	-13.763	-0.089
1.57	-7.996	-12.505	-0.086
1.58	-7.991	-12.122	-0.083
1.59	-7.987	-12.083	-0.077
1.6	-7.984	-11.731	-0.073
1.61	-7.982	-10.673	-0.069
1.62	-7.979	-8.906	-0.063
1.63	-7.975	-6.780	-0.058
1.64	-7.971	-4.797	-0.049
1.65	-7.967	-3.291	-0.044
1.66	-7.964	-2.350	-0.041
1.67	-7.962	-1.930	-0.037
1.68	-7.960	-1.978	-0.036
1.69	-7.958	-2.478	-0.043
1.7	-7.956	-3.417	-0.047
1.71	-7.953	-4.764	-0.045
1.72	-7.950	-6.413	-0.045
1.73	-7.947	-8.194	-0.049
1.74	-7.945	-9.975	-0.053
1.75	-7.943	-11.672	-0.054
1.76	-7.941	-13.217	-0.052
1.77	-7.940	-14.538	-0.055
1.78	-7.939	-15.513	-0.057
1.79	-7.937	-16.069	-0.059
1.8	-7.936	-16.278	-0.060
1.81	-7.933	-16.266	-0.058
1.82	-7.931	-16.066	-0.054
1.83	-7.930	-15.733	-0.050
1.84	-7.929	-15.358	-0.047
1.85	-7.928	-14.956	-0.048
1.86	-7.927	-14.519	-0.050
1.87	-7.927	-14.044	-0.052
1.88	-7.927	-13.489	-0.054
1.89	-7.927	-12.814	-0.055
1.9	-7.927	-12.047	-0.052
1.91	-7.927	-11.278	-0.041
1.92	-7.926	-10.606	-0.028
1.93	-7.926	-10.100	-0.018
1.94	-7.926	-9.739	-0.001
1.95	-7.925	-9.405	0.021
1.96	-7.925	-9.052	0.037
1.97	-7.924	-8.667	0.050
1.98	-7.924	-8.280	0.058
1.99	-7.924	-8.002	0.065
2.0	-7.923	-7.908	0.077
2.01	-7.923	-8.042	0.091
2.02	-7.921	-8.456	0.103
2.03	-7.921	-9.142	0.113
2.04	-7.919	-10.016	0.126
2.05	-7.919	-10.941	0.140
2.06	-7.919	-11.750	0.145
2.07	-7.920	-12.342	0.143
2.08	-7.921	-12.719	0.135
2.09	-7.920	-12.841	0.107
2.1	-7.919	-12.689	0.066
2.11	-7.918	-12.409	0.036
2.12	-7.918	-12.177	0.026
2.13	-7.918	-12.148	0.018
2.14	-7.918	-12.394	0.009
2.15	-7.914	-12.784	0.007
2.16	-7.911	-13.095	0.046
2.17	-7.912	-13.186	0.215
2.18	-7.915	-13.086	0.416
2.19	-7.919	-12.931	0.448
2.2	-7.924	-12.728	0.257
2.21	-7.928	-12.438	-0.011
2.22	-7.926	-12.141	-0.111
2.23	-7.921	-11.922	-0.081
2.24	-7.918	-11.833	-0.066
2.25	-7.917	-11.850	-0.064
2.26	-7.915	-11.863	-0.063
2.27	-7.913	-11.641	-0.056
2.28	-7.910	-10.556	-0.050
2.29	-7.908	-7.159	-0.048
2.3	-7.906	0.172	-0.040
2.31	-7.905	11.392	-0.033
2.32	-7.902	24.130	-0.027
2.33	-7.901	35.089	-0.021
2.34	-7.899	41.795	-0.012
2.35	-7.898	43.347	0.010
2.36	-7.898	40.161	0.035
2.37	-7.898	33.384	0.051
2.38	-7.898	24.447	0.067
