Interval=	0.01 s
ExcelDateTime=	3.9770416008074491e+004	18/11/2008 9:59:03.097636
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	50.000 mV	2.000 mV
0.0	-7.839	-12.430	-0.007
0.01	-7.839	-11.758	-0.030
0.02	-7.838	-11.066	-0.049
0.03	-7.838	-10.431	-0.056
0.04	-7.840	-9.883	-0.056
0.05	-7.843	-9.431	-0.060
0.06	-7.840	-9.139	-0.063
0.07	-7.835	-9.092	-0.051
0.08	-7.833	-9.263	0.075
0.09	-7.833	-9.525	0.305
0.1	-7.836	-9.750	0.427
0.11	-7.839	-9.867	0.316
0.12	-7.840	-9.903	0.049
0.13	-7.836	-9.886	-0.109
0.14	-7.828	-9.883	-0.092
0.15	-7.819	-9.916	-0.067
0.16	-7.812	-9.856	-0.060
0.17	-7.804	-9.636	-0.053
0.18	-7.797	-9.261	-0.049
0.19	-7.790	-8.488	-0.040
0.2	-7.785	-6.517	-0.025
0.21	-7.782	-2.220	-0.015
0.22	-7.779	4.741	-0.013
0.23	-7.774	13.078	-0.012
0.24	-7.769	20.595	-0.003
0.25	-7.765	25.495	0.013
0.26	-7.762	27.008	0.030
0.27	-7.761	25.267	0.047
0.28	-7.759	20.958	0.067
0.29	-7.760	14.992	0.085
0.3	-7.761	8.298	0.095
0.31	-7.763	1.683	0.101
0.32	-7.766	-4.294	0.106
0.33	-7.769	-9.352	0.102
0.34	-7.774	-13.394	0.088
0.35	-7.784	-16.438	0.067
0.36	-7.796	-18.563	0.033
0.37	-7.809	-19.827	-0.005
0.38	-7.822	-20.241	-0.038
0.39	-7.831	-19.867	-0.059
0.4	-7.836	-18.889	-0.071
0.41	-7.836	-17.631	-0.077
0.42	-7.833	-16.489	-0.075
0.43	-7.828	-15.702	-0.072
0.44	-7.821	-15.180	-0.073
0.45	-7.813	-14.617	-0.070
0.46	-7.804	-13.681	-0.063
0.47	-7.798	-12.214	-0.063
0.48	-7.793	-10.322	-0.066
0.49	-7.789	-8.294	-0.069
0.5	-7.787	-6.425	-0.073
0.51	-7.786	-4.863	-0.070
0.52	-7.784	-3.631	-0.068
0.53	-7.784	-2.734	-0.069
0.54	-7.783	-2.217	-0.067
0.55	-7.782	-2.155	-0.071
0.56	-7.783	-2.544	-0.074
0.57	-7.783	-3.319	-0.075
0.58	-7.783	-4.419	-0.076
0.59	-7.782	-5.747	-0.075
0.6	-7.781	-7.177	-0.079
0.61	-7.780	-8.598	-0.083
0.62	-7.780	-9.944	-0.082
0.63	-7.779	-11.141	-0.084
0.64	-7.778	-12.117	-0.089
0.65	-7.776	-12.797	-0.091
0.66	-7.775	-13.163	-0.089
0.67	-7.774	-13.270	-0.086
0.68	-7.774	-13.202	-0.087
0.69	-7.774	-13.038	-0.094
0.7	-7.774	-12.858	-0.089
0.71	-7.773	-12.700	-0.076
0.72	-7.772	-12.555	-0.064
0.73	-7.772	-12.381	-0.050
0.74	-7.772	-12.163	-0.033
0.75	-7.773	-11.927	-0.012
0.76	-7.774	-11.713	-0.004
0.77	-7.776	-11.505	-0.015
0.78	-7.777	-11.239	-0.034
0.79	-7.779	-10.888	-0.068
0.8	-7.781	-10.472	-0.100
0.81	-7.784	-10.011	-0.109
0.82	-7.791	-9.516	-0.104
0.83	-7.799	-9.002	-0.104
0.84	-7.804	-8.530	-0.113
0.85	-7.806	-8.169	-0.107
0.86	-7.811	-7.938	0.027
0.87	-7.817	-7.839	0.276
0.88	-7.826	-7.847	0.404
0.89	-7.839	-7.898	0.265
0.9	-7.854	-7.977	-0.035
0.91	-7.864	-8.117	-0.190
0.92	-7.866	-8.377	-0.155
0.93	-7.862	-8.722	-0.114
0.94	-7.856	-9.066	-0.105
0.95	-7.850	-9.367	-0.106
0.96	-7.843	-9.506	-0.098
0.97	-7.835	-9.061	-0.086
