Interval=	0.01 s
ExcelDateTime=	3.9770425770724949e+004	18/11/2008 10:13:06.590635
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	50.000 mV	2.000 mV
0.0	-8.569	-10.406	-0.007
0.01	-8.549	-10.834	-0.039
0.02	-8.526	-11.377	-0.071
0.03	-8.504	-11.911	-0.079
0.04	-8.482	-12.295	-0.075
0.05	-8.461	-12.311	-0.060
0.06	-8.441	-11.667	-0.042
0.07	-8.422	-9.883	-0.039
0.08	-8.403	-6.144	-0.039
0.09	-8.383	0.169	-0.030
0.1	-8.362	8.530	-0.019
0.11	-8.341	17.114	-0.014
0.12	-8.319	23.775	-0.005
0.13	-8.299	27.097	0.015
0.14	-8.279	26.694	0.035
0.15	-8.261	23.064	0.053
0.16	-8.241	17.220	0.077
0.17	-8.221	10.269	0.097
0.18	-8.202	3.163	0.106
0.19	-8.183	-3.397	0.102
0.2	-8.164	-9.003	0.093
0.21	-8.144	-13.542	0.077
0.22	-8.127	-17.072	0.047
0.23	-8.114	-19.623	0.016
0.24	-8.104	-21.155	-0.012
0.25	-8.096	-21.708	-0.041
0.26	-8.086	-21.450	-0.062
0.27	-8.077	-20.613	-0.078
0.28	-8.068	-19.464	-0.088
0.29	-8.061	-18.325	-0.092
0.3	-8.053	-17.489	-0.094
0.31	-8.046	-16.898	-0.092
0.32	-8.043	-16.442	-0.092
0.33	-8.041	-16.103	-0.091
0.34	-8.042	-15.544	-0.082
0.35	-8.051	-14.264	-0.075
0.36	-8.071	-12.211	-0.074
0.37	-8.103	-9.744	-0.073
0.38	-8.139	-7.356	-0.072
0.39	-8.174	-5.639	-0.075
0.4	-8.206	-4.752	-0.075
0.41	-8.234	-4.438	-0.066
0.42	-8.256	-4.484	-0.060
0.43	-8.272	-4.697	-0.059
0.44	-8.284	-5.119	-0.062
0.45	-8.294	-5.947	-0.067
0.46	-8.303	-7.220	-0.073
0.47	-8.309	-8.777	-0.079
0.48	-8.316	-10.325	-0.078
0.49	-8.320	-11.698	-0.081
0.5	-8.319	-12.917	-0.080
0.51	-8.313	-14.006	-0.067
0.52	-8.301	-14.861	-0.065
0.53	-8.283	-15.300	-0.071
0.54	-8.261	-15.256	-0.076
0.55	-8.237	-14.847	-0.075
0.56	-8.214	-14.295	-0.072
0.57	-8.194	-13.825	-0.078
0.58	-8.175	-13.531	-0.079
0.59	-8.156	-13.259	-0.072
0.6	-8.139	-12.967	-0.067
0.61	-8.124	-12.897	-0.065
0.62	-8.111	-12.989	-0.064
0.63	-8.099	-13.016	-0.064
0.64	-8.087	-12.905	-0.063
0.65	-8.076	-12.531	-0.056
0.66	-8.063	-11.869	-0.054
0.67	-8.051	-11.150	-0.056
0.68	-8.040	-10.609	-0.057
0.69	-8.029	-10.363	-0.051
0.7	-8.018	-10.445	-0.043
0.71	-8.007	-10.645	-0.038
0.72	-7.994	-10.661	-0.022
0.73	-7.982	-10.395	0.000
0.74	-7.971	-9.997	0.017
0.75	-7.963	-9.731	0.024
0.76	-7.956	-9.783	0.016
0.77	-7.951	-10.136	-0.009
0.78	-7.947	-10.577	-0.043
0.79	-7.944	-10.892	-0.059
0.8	-7.943	-11.017	-0.062
0.81	-7.950	-10.970	-0.066
0.82	-7.965	-10.856	-0.061
0.83	-7.984	-10.806	-0.056
0.84	-8.009	-10.911	-0.037
0.85	-8.041	-11.172	0.121
0.86	-8.076	-11.391	0.366
0.87	-8.117	-11.427	0.459
0.88	-8.162	-11.623	0.289
0.89	-8.205	-12.195	-0.003
0.9	-8.240	-12.811	-0.131
0.91	-8.266	-13.116	-0.105
0.92	-8.286	-12.853	-0.081
0.93	-8.301	-12.027	-0.072
0.94	-8.313	-11.120	-0.070
0.95	-8.319	-10.577	-0.065
0.96	-8.320	-10.255	-0.063
0.97	-8.314	-9.184	-0.061
0.98	-8.303	-5.677	-0.052
0.99	-8.286	1.197	-0.041
1.0	-8.267	10.478	-0.034
1.01	-8.248	19.975	-0.022
1.02	-8.229	27.008	-0.001
1.03	-8.207	29.677	0.017
1.04	-8.186	27.902	0.029
1.05	-8.164	22.763	0.046
1.06	-8.141	15.888	0.066
1.07	-8.121	8.889	0.085
1.08	-8.104	2.480	0.101
1.09	-8.091	-3.338	0.105
1.1	-8.079	-8.581	0.094
1.11	-8.066	-13.188	0.077
1.12	-8.055	-16.953	0.053
1.13	-8.046	-19.592	0.021
1.14	-8.038	-21.083	-0.007
1.15	-8.029	-21.614	-0.033
1.16	-8.019	-21.402	-0.059
1.17	-8.007	-20.703	-0.076
1.18	-7.994	-19.755	-0.086
1.19	-7.982	-18.723	-0.091
1.2	-7.970	-17.772	-0.096
1.21	-7.959	-16.858	-0.096
1.22	-7.951	-15.759	-0.084
1.23	-7.942	-14.544	-0.073
1.24	-7.936	-13.288	-0.072
1.25	-7.929	-11.833	-0.073
1.26	-7.922	-10.225	-0.069
1.27	-7.915	-8.605	-0.065
1.28	-7.906	-7.180	-0.063
1.29	-7.894	-6.259	-0.064
1.3	-7.885	-5.970	-0.061
1.31	-7.878	-6.194	-0.060
1.32	-7.872	-6.678	-0.067
1.33	-7.866	-7.281	-0.068
1.34	-7.859	-7.952	-0.063
1.35	-7.852	-8.683	-0.065
1.36	-7.845	-9.572	-0.073
1.37	-7.838	-10.638	-0.078
1.38	-7.829	-11.736	-0.078
1.39	-7.822	-12.717	-0.078
1.4	-7.819	-13.502	-0.076
1.41	-7.816	-14.056	-0.075
1.42	-7.816	-14.447	-0.077
1.43	-7.817	-14.750	-0.079
1.44	-7.819	-14.964	-0.082
1.45	-7.824	-15.016	-0.081
1.46	-7.830	-14.820	-0.081
1.47	-7.838	-14.350	-0.082
1.48	-7.847	-13.711	-0.079
1.49	-7.857	-13.088	-0.079
1.5	-7.868	-12.617	-0.082
1.51	-7.878	-12.375	-0.084
1.52	-7.889	-12.369	-0.089
1.53	-7.900	-12.483	-0.091
1.54	-7.911	-12.531	-0.089
1.55	-7.924	-12.334	-0.086
1.56	-7.936	-11.811	-0.083
1.57	-7.949	-11.027	-0.079
1.58	-7.963	-10.141	-0.079
1.59	-7.978	-9.366	-0.086
1.6	-7.995	-8.886	-0.091
1.61	-8.014	-8.580	-0.093
1.62	-8.036	-8.356	-0.095
1.63	-8.056	-8.550	-0.095
1.64	-8.075	-9.148	-0.093
1.65	-8.092	-9.913	-0.077
1.66	-8.109	-10.594	-0.054
1.67	-8.125	-10.783	-0.040
1.68	-8.140	-10.422	-0.027
1.69	-8.156	-9.783	-0.018
1.7	-8.171	-9.136	-0.025
1.71	-8.186	-8.714	-0.050
1.72	-8.201	-8.770	-0.078
1.73	-8.216	-9.281	-0.092
1.74	-8.229	-9.934	-0.098
1.75	-8.243	-10.427	-0.105
