Interval=	0.01 s
ExcelDateTime=	3.9769616458258199e+004	17/11/2008 14:47:41.993509
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	50.000 mV	500.0 µV
0.0	-8.640	8.656	-0.4
0.01	-8.609	17.831	5.6
0.02	-8.581	25.178	12.4
0.03	-8.558	29.830	28.4
0.04	-8.536	31.567	46.7
0.05	-8.516	30.530	64.7
0.06	-8.498	27.111	93.6
0.07	-8.480	21.933	134.0
0.08	-8.464	15.611	168.3
0.09	-8.449	8.727	190.2
0.1	-8.436	2.019	197.2
0.11	-8.424	-3.806	175.4
0.12	-8.413	-8.394	132.6
0.13	-8.404	-11.834	68.9
0.14	-8.395	-14.422	-0.6
0.15	-8.387	-16.253	-46.8
0.16	-8.381	-17.313	-75.4
0.17	-8.376	-17.694	-89.9
0.18	-8.372	-17.509	-95.0
0.19	-8.369	-16.966	-94.3
0.2	-8.369	-16.575	-90.9
0.21	-8.369	-16.822	-96.6
0.22	-8.368	-17.713	-100.2
0.23	-8.365	-18.942	-95.9
0.24	-8.360	-20.209	-92.1
0.25	-8.353	-21.230	-83.5
0.26	-8.347	-21.698	-81.8
0.27	-8.341	-21.448	-88.3
0.28	-8.335	-20.572	-80.2
0.29	-8.331	-19.264	-71.4
0.3	-8.328	-17.750	-72.2
0.31	-8.327	-16.369	-72.8
0.32	-8.326	-15.422	-72.6
0.33	-8.324	-14.884	-70.2
0.34	-8.323	-14.631	-65.3
0.35	-8.322	-14.742	-67.8
0.36	-8.321	-15.145	-72.5
0.37	-8.321	-15.591	-66.6
0.38	-8.322	-16.142	-63.7
0.39	-8.324	-17.030	-63.5
0.4	-8.326	-18.127	-61.2
0.41	-8.328	-19.098	-58.3
0.42	-8.331	-19.542	-60.6
0.43	-8.334	-19.552	-70.3
0.44	-8.338	-19.591	-67.0
0.45	-8.341	-19.647	-60.8
0.46	-8.344	-19.669	-57.4
0.47	-8.346	-19.409	-54.7
0.48	-8.348	-18.461	-64.2
0.49	-8.350	-18.338	-56.4
0.5	-8.353	-19.484	-27.4
0.51	-8.356	-20.281	2.8
0.52	-8.360	-20.139	18.3
0.53	-8.363	-19.048	11.2
0.54	-8.366	-17.783	8.1
0.55	-8.369	-17.163	10.9
0.56	-8.370	-17.027	-12.3
0.57	-8.371	-17.023	-48.1
0.58	-8.371	-17.078	-67.8
0.59	-8.371	-17.180	-69.5
0.6	-8.371	-17.370	-62.4
0.61	-8.371	-17.625	-65.5
0.62	-8.374	-17.678	-63.3
0.63	-8.381	-17.386	69.3
0.64	-8.389	-16.795	300.8
0.65	-8.396	-16.092	318.0
0.66	-8.399	-15.480	69.2
0.67	-8.402	-15.120	-152.0
0.68	-8.404	-15.067	-170.2
0.69	-8.402	-15.044	-98.8
0.7	-8.398	-14.963	-68.9
0.71	-8.393	-15.127	-63.5
0.72	-8.391	-15.494	-61.8
0.73	-8.391	-15.619	-60.3
0.74	-8.391	-15.306	-54.3
0.75	-8.391	-14.164	-42.0
0.76	-8.389	-10.627	-37.6
0.77	-8.384	-2.950	-44.9
0.78	-8.380	8.033	-37.3
0.79	-8.377	18.578	-22.5
0.8	-8.376	26.245	-15.7
0.81	-8.375	31.123	-7.9
0.82	-8.375	33.302	8.4
0.83	-8.374	32.706	29.3
0.84	-8.373	29.561	51.5
0.85	-8.372	24.027	77.1
0.86	-8.372	16.730	106.0
0.87	-8.374	9.439	135.8
0.88	-8.376	3.473	159.8
0.89	-8.379	-1.322	174.8
0.9	-8.382	-5.294	166.3
