Interval=	0.01 s
ExcelDateTime=	3.9769603813453883e+004	17/11/2008 14:29:29.482416
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	50.000 mV	500.0 µV
0.0	-9.089	-15.948	-4.6
0.01	-9.089	-16.828	-34.3
0.02	-9.089	-17.484	-61.0
0.03	-9.091	-17.636	-61.1
0.04	-9.092	-17.208	-52.3
0.05	-9.093	-16.441	-40.8
0.06	-9.094	-15.698	-21.8
0.07	-9.094	-15.225	7.5
0.08	-9.094	-15.113	23.1
0.09	-9.095	-15.356	16.7
0.1	-9.097	-15.847	12.0
0.11	-9.098	-16.369	1.5
0.12	-9.099	-16.744	-32.5
0.13	-9.098	-16.869	-62.9
0.14	-9.096	-16.752	-71.3
0.15	-9.093	-16.480	-69.2
0.16	-9.090	-16.041	-68.6
0.17	-9.090	-15.388	-70.9
0.18	-9.094	-14.680	-63.2
0.19	-9.101	-14.205	66.2
0.2	-9.106	-13.988	292.6
0.21	-9.107	-13.694	302.5
0.22	-9.109	-13.084	58.9
0.23	-9.113	-12.295	-136.8
0.24	-9.116	-11.425	-151.3
0.25	-9.114	-10.589	-97.2
0.26	-9.108	-10.177	-71.6
0.27	-9.100	-10.373	-66.8
0.28	-9.093	-10.870	-64.6
0.29	-9.087	-11.263	-60.0
0.3	-9.081	-11.184	-56.3
0.31	-9.075	-9.867	-52.8
0.32	-9.067	-6.130	-49.1
0.33	-9.058	0.550	-43.7
0.34	-9.050	9.078	-37.4
0.35	-9.044	17.430	-30.5
0.36	-9.041	23.691	-18.5
0.37	-9.039	26.595	-4.7
0.38	-9.037	26.097	8.0
0.39	-9.034	23.084	24.5
0.4	-9.033	18.473	46.7
0.41	-9.031	12.959	74.4
0.42	-9.030	7.230	102.8
0.43	-9.030	1.916	130.8
0.44	-9.031	-2.583	154.8
0.45	-9.032	-6.136	162.8
0.46	-9.033	-8.795	143.6
0.47	-9.033	-10.719	95.3
0.48	-9.034	-12.106	32.6
0.49	-9.034	-13.308	-23.7
0.5	-9.035	-14.659	-63.4
0.51	-9.038	-16.144	-84.1
0.52	-9.043	-17.541	-94.8
0.53	-9.052	-18.284	-99.6
0.54	-9.061	-18.219	-98.2
0.55	-9.069	-18.019	-100.8
0.56	-9.075	-18.008	-96.9
0.57	-9.079	-18.064	-86.6
0.58	-9.081	-18.075	-85.9
0.59	-9.082	-18.084	-87.4
0.6	-9.083	-18.241	-87.8
0.61	-9.084	-18.416	-85.5
0.62	-9.086	-18.262	-81.8
0.63	-9.089	-17.628	-80.2
0.64	-9.092	-16.589	-79.9
0.65	-9.095	-15.231	-79.7
0.66	-9.099	-13.731	-79.7
0.67	-9.104	-12.647	-80.3
0.68	-9.109	-12.502	-81.4
0.69	-9.116	-13.105	-77.2
0.7	-9.124	-13.797	-70.7
0.71	-9.133	-14.159	-69.4
0.72	-9.142	-14.156	-67.3
0.73	-9.151	-13.872	-63.2
0.74	-9.160	-13.413	-66.2
0.75	-9.169	-12.870	-68.2
0.76	-9.178	-12.317	-65.2
0.77	-9.186	-11.881	-62.8
0.78	-9.195	-11.664	-61.3
0.79	-9.204	-11.656	-60.3
0.8	-9.212	-11.814	-60.2
0.81	-9.221	-12.109	-58.9
0.82	-9.228	-12.466	-56.8
0.83	-9.234	-12.711	-55.1
0.84	-9.239	-12.781	-53.9
0.85	-9.242	-12.883	-49.7
0.86	-9.246	-13.175	-40.6
0.87	-9.248	-13.569	-25.2
0.88	-9.250	-13.991	4.6
0.89	-9.253	-14.450	32.3
0.9	-9.256	-14.827	30.2
0.91	-9.260	-15.022	20.4
0.92	-9.264	-15.088	14.5
0.93	-9.267	-15.091	-12.9
0.94	-9.269	-15.075	-49.0
0.95	-9.271	-15.113	-64.3
0.96	-9.271	-15.323	-63.6
0.97	-9.271	-15.809	-63.2
0.98	-9.272	-16.545	-65.5
0.99	-9.275	-17.367	-67.8
1.0	-9.281	-18.059	15.2
1.01	-9.284	-18.395	242.0
1.02	-9.284	-18.166	343.1
1.03	-9.284	-17.288	143.6
1.04	-9.283	-16.006	-101.1
1.05	-9.281	-14.716	-162.1
1.06	-9.274	-13.769	-108.9
1.07	-9.262	-13.631	-73.2
1.08	-9.246	-14.458	-63.2
1.09	-9.232	-15.716	-57.0
1.1	-9.219	-16.736	-52.4
1.11	-9.207	-17.158	-48.7
1.12	-9.195	-16.428	-46.1
1.13	-9.183	-13.384	-42.7
1.14	-9.171	-7.109	-37.4
1.15	-9.162	1.727	-30.9
1.16	-9.159	11.059	-23.5
1.17	-9.160	18.822	-13.4
1.18	-9.166	23.622	-2.5
1.19	-9.176	25.014	10.9
1.2	-9.188	23.484	29.3
1.21	-9.202	19.928	51.7
1.22	-9.216	15.294	77.8
1.23	-9.232	10.502	107.4
1.24	-9.249	6.145	136.9
1.25	-9.267	2.144	163.1
1.26	-9.284	-1.759	178.4
1.27	-9.303	-5.403	171.5
1.28	-9.322	-8.495	135.6
1.29	-9.342	-10.831	76.3
1.3	-9.361	-12.208	11.4
1.31	-9.381	-12.503	-37.3
1.32	-9.401	-11.838	-64.8
1.33	-9.421	-10.514	-78.1
1.34	-9.443	-8.928	-83.2
1.35	-9.465	-7.483	-85.5
1.36	-9.488	-6.509	-86.7
1.37	-9.509	-6.156	-84.3
1.38	-9.528	-6.616	-81.3
1.39	-9.544	-8.467	-79.7
1.4	-9.558	-11.769	-78.5
1.41	-9.571	-15.236	-77.2
1.42	-9.584	-17.313	-75.6
1.43	-9.598	-17.634	-72.6
1.44	-9.612	-17.073	-70.6
1.45	-9.626	-16.463	-71.8
1.46	-9.641	-15.852	-73.5
1.47	-9.656	-14.988	-72.8
1.48	-9.673	-13.936	-71.5
1.49	-9.691	-13.033	-69.5
1.5	-9.709	-12.559	-67.5
1.51	-9.728	-12.322	-65.2
1.52	-9.746	-12.263	-65.0
1.53	-9.764	-12.694	-65.6
1.54	-9.782	-13.327	-64.0
1.55	-9.799	-13.869	-63.6
1.56	-9.816	-14.550	-64.3
1.57	-9.834	-15.458	-61.9
1.58	-9.851	-16.625	-58.8
