Interval=	0.01 s
ExcelDateTime=	3.9769593878919550e+004	17/11/2008 14:15:11.138649
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	50.000 mV	500.0 µV
0.0	-9.824	-25.202	2.8
0.01	-9.837	-24.647	14.1
0.02	-9.848	-24.180	13.7
0.03	-9.856	-23.895	-13.4
0.04	-9.863	-23.894	-42.1
0.05	-9.868	-24.044	-51.8
0.06	-9.874	-24.227	-51.6
0.07	-9.878	-24.497	-54.2
0.08	-9.881	-24.697	-56.7
0.09	-9.889	-24.530	-57.2
0.1	-9.902	-24.188	1.2
0.11	-9.915	-23.995	202.7
0.12	-9.922	-23.839	337.4
0.13	-9.924	-23.575	172.6
0.14	-9.926	-23.178	-89.2
0.15	-9.929	-22.606	-176.4
0.16	-9.933	-21.909	-115.3
0.17	-9.938	-21.241	-61.5
0.18	-9.944	-20.695	-49.0
0.19	-9.954	-20.428	-45.8
0.2	-9.966	-20.702	-45.2
0.21	-9.976	-21.389	-42.0
0.22	-9.983	-21.402	-34.7
0.23	-9.986	-18.116	-28.0
0.24	-9.984	-7.572	-21.7
0.25	-9.979	12.047	-15.6
0.26	-9.973	34.173	-9.6
0.27	-9.972	47.555	-0.6
0.28	-9.975	50.963	10.3
0.29	-9.980	51.131	21.8
0.3	-9.984	51.138	37.8
0.31	-9.987	51.111	58.0
0.32	-9.991	50.302	82.4
0.33	-9.993	45.897	110.4
0.34	-9.994	36.461	138.5
0.35	-9.995	24.706	163.4
0.36	-9.996	13.280	176.8
0.37	-9.996	2.963	173.2
0.38	-9.996	-5.978	144.5
0.39	-9.996	-13.461	89.7
0.4	-9.996	-19.244	27.6
0.41	-9.998	-22.948	-21.9
0.42	-10.001	-24.452	-54.2
0.43	-10.003	-24.039	-73.1
0.44	-10.007	-22.398	-82.6
0.45	-10.011	-20.491	-82.5
0.46	-10.017	-19.284	-80.5
0.47	-10.022	-19.486	-82.0
0.48	-10.024	-21.400	-80.5
0.49	-10.023	-24.800	-78.0
0.5	-10.019	-28.833	-75.5
0.51	-10.013	-32.400	-72.6
0.52	-10.004	-34.620	-71.2
0.53	-9.996	-35.047	-69.1
0.54	-9.987	-33.728	-65.8
0.55	-9.980	-31.148	-62.7
0.56	-9.977	-28.075	-61.4
0.57	-9.978	-25.163	-60.3
0.58	-9.981	-22.608	-58.7
0.59	-9.986	-20.245	-57.7
0.6	-9.992	-17.889	-58.3
0.61	-9.996	-15.703	-58.2
0.62	-9.997	-13.983	-57.5
0.63	-9.994	-12.795	-58.8
0.64	-9.984	-12.234	-56.8
0.65	-9.967	-12.514	-52.6
0.66	-9.947	-13.717	-49.2
0.67	-9.926	-15.725	-44.6
0.68	-9.902	-18.294	-36.7
0.69	-9.876	-21.222	-19.1
0.7	-9.848	-24.347	8.8
0.71	-9.819	-27.155	29.2
0.72	-9.793	-29.102	28.1
0.73	-9.768	-30.255	13.9
0.74	-9.741	-30.822	-11.8
0.75	-9.714	-30.805	-43.5
0.76	-9.684	-30.414	-60.1
0.77	-9.656	-30.064	-62.7
0.78	-9.631	-29.928	-60.8
0.79	-9.609	-29.778	-60.1
0.8	-9.593	-29.322	-61.5
0.81	-9.582	-28.581	-52.8
0.82	-9.575	-27.941	62.8
0.83	-9.566	-27.717	257.6
0.84	-9.550	-27.719	238.3
0.85	-9.531	-27.547	-14.1
0.86	-9.513	-27.002	-199.4
0.87	-9.494	-26.248	-185.2
0.88	-9.475	-25.656	-95.4
0.89	-9.456	-25.319	-51.8
0.9	-9.439	-25.123	-43.6
0.91	-9.424	-25.075	-42.9
0.92	-9.412	-25.163	-40.5
0.93	-9.401	-25.120	-33.0
0.94	-9.391	-24.072	-25.8
0.95	-9.381	-20.158	-21.1
0.96	-9.372	-10.908	-14.9
0.97	-9.364	4.945	-8.6
0.98	-9.354	24.669	-1.4
0.99	-9.345	41.225	8.8
1.0	-9.334	49.314	20.7
1.01	-9.323	51.056	35.9
1.02	-9.311	50.863	52.1
1.03	-9.296	48.644	75.7
1.04	-9.283	42.509	108.5
1.05	-9.271	33.203	140.4
1.06	-9.261	22.734	166.8
1.07	-9.251	12.366	185.9
1.08	-9.241	2.894	192.5
1.09	-9.231	-5.308	171.7
1.1	-9.223	-12.198	119.5
1.11	-9.217	-17.864	51.3
1.12	-9.216	-22.341	-10.3
1.13	-9.217	-25.567	-49.5
1.14	-9.219	-27.417	-71.0
1.15	-9.224	-27.848	-81.5
1.16	-9.231	-27.253	-83.4
1.17	-9.239	-26.517	-82.1
1.18	-9.248	-26.448	-81.7
1.19	-9.256	-27.341	-81.5
1.2	-9.260	-29.133	-81.7
1.21	-9.262	-31.413	-80.7
1.22	-9.263	-33.403	-77.7
1.23	-9.264	-34.236	-76.6
1.24	-9.264	-33.369	-75.8
1.25	-9.268	-30.909	-73.0
1.26	-9.272	-27.588	-70.5
1.27	-9.279	-24.177	-67.6
1.28	-9.286	-21.141	-63.4
1.29	-9.291	-18.672	-61.1
1.3	-9.293	-16.781	-61.2
1.31	-9.292	-15.561	-60.5
1.32	-9.291	-15.111	-60.4
1.33	-9.293	-15.173	-59.4
1.34	-9.297	-15.453	-55.5
1.35	-9.301	-15.994	-54.2
1.36	-9.306	-16.753	-56.9
1.37	-9.311	-17.431	-58.1
1.38	-9.316	-17.909	-55.1
1.39	-9.321	-18.409	-52.7
1.4	-9.326	-19.213	-51.8
1.41	-9.329	-20.380	-52.0
1.42	-9.329	-21.780	-52.1
1.43	-9.329	-23.225	-49.3
1.44	-9.329	-24.516	-46.3
1.45	-9.329	-25.520	-41.7
1.46	-9.330	-26.242	-31.6
1.47	-9.331	-26.719	-11.7
1.48	-9.333	-26.931	16.7
1.49	-9.336	-26.975	35.5
1.5	-9.339	-26.952	33.0
1.51	-9.342	-26.752	23.7
1.52	-9.345	-26.317	3.7
1.53	-9.348	-25.709	-31.0
1.54	-9.350	-25.048	-53.7
1.55	-9.351	-24.522	-58.6
1.56	-9.351	-24.175	-57.4
1.57	-9.352	-23.908	-56.2
1.58	-9.354	-23.541	-59.5
1.59	-9.356	-22.953	-54.3
1.6	-9.359	-22.172	72.7
1.61	-9.359	-21.347	295.7
1.62	-9.359	-20.695	302.0
1.63	-9.359	-20.234	50.2
1.64	-9.359	-19.725	-148.4
1.65	-9.359	-19.200	-153.3
1.66	-9.357	-18.953	-88.5
1.67	-9.356	-18.900	-57.2
1.68	-9.355	-18.898	-52.3
1.69	-9.354	-19.134	-50.4
1.7	-9.353	-19.355	-45.8
1.71	-9.354	-18.684	-38.8
1.72	-9.357	-15.558	-31.8
1.73	-9.359	-7.064	-29.1
1.74	-9.360	9.197	-25.9
1.75	-9.359	29.811	-20.1
1.76	-9.357	45.063	-12.7
1.77	-9.354	50.514	-4.3
1.78	-9.350	51.122	6.0
1.79	-9.347	51.006	20.9
1.8	-9.344	49.255	39.7
1.81	-9.340	43.205	63.0
1.82	-9.336	33.313	87.5
1.83	-9.334	22.652	113.0
1.84	-9.334	12.672	140.5
1.85	-9.334	3.581	163.5
1.86	-9.334	-4.358	174.6
1.87	-9.333	-10.909	163.6
1.88	-9.331	-16.122	122.3
1.89	-9.328	-19.939	61.8
1.9	-9.325	-22.163	6.1
1.91	-9.323	-22.952	-34.2
1.92	-9.325	-22.545	-59.8
1.93	-9.331	-20.970	-71.8
1.94	-9.342	-18.680	-75.4
1.95	-9.357	-16.637	-74.3
1.96	-9.376	-15.548	-71.6
1.97	-9.398	-15.870	-70.5
1.98	-9.420	-17.725	-69.9
1.99	-9.443	-20.569	-68.7
2.0	-9.463	-23.617	-67.8
