Interval=	0.01 s
ExcelDateTime=	3.9769643893431778e+004	17/11/2008 15:27:12.392506
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	50.000 mV	500.0 µV
0.0	-8.624	18.836	25.1
0.01	-8.603	-7.211	127.5
0.02	-8.582	-28.580	195.3
0.03	-8.563	-42.872	153.3
0.04	-8.544	-49.542	70.9
0.05	-8.527	-51.061	-5.1
0.06	-8.509	-51.005	-58.1
0.07	-8.493	-49.663	-83.7
0.08	-8.479	-45.617	-90.2
0.09	-8.467	-39.948	-94.2
0.1	-8.458	-35.619	-98.9
0.11	-8.450	-34.833	-98.5
0.12	-8.443	-38.584	-96.1
0.13	-8.434	-45.048	-95.0
0.14	-8.426	-49.725	-92.4
0.15	-8.418	-51.064	-89.2
0.16	-8.409	-51.130	-86.0
0.17	-8.400	-50.991	-84.3
0.18	-8.388	-49.183	-84.4
0.19	-8.377	-43.364	-81.7
0.2	-8.367	-34.491	-78.8
0.21	-8.360	-25.656	-75.3
0.22	-8.354	-18.278	-71.5
0.23	-8.349	-12.859	-68.4
0.24	-8.344	-9.864	-65.9
0.25	-8.341	-9.397	-65.8
0.26	-8.338	-11.155	-66.9
0.27	-8.336	-14.572	-66.3
0.28	-8.334	-18.948	-64.1
0.29	-8.332	-23.634	-64.6
0.3	-8.332	-28.167	-67.1
0.31	-8.331	-32.264	-71.7
0.32	-8.331	-35.761	-69.6
0.33	-8.332	-38.578	-60.3
0.34	-8.332	-40.758	-58.5
0.35	-8.334	-42.373	-61.5
0.36	-8.335	-43.384	-60.4
0.37	-8.336	-43.745	-56.5
0.38	-8.336	-43.536	-54.2
0.39	-8.335	-42.913	-56.6
0.4	-8.333	-42.009	-58.5
0.41	-8.331	-40.920	-45.0
0.42	-8.329	-39.713	-13.5
0.43	-8.329	-38.436	17.7
0.44	-8.328	-37.119	26.4
0.45	-8.326	-35.783	18.3
0.46	-8.325	-34.442	11.9
0.47	-8.322	-33.136	-2.4
0.48	-8.319	-31.931	-32.0
0.49	-8.316	-30.889	-58.1
0.5	-8.314	-30.000	-69.1
0.51	-8.311	-29.191	-70.0
0.52	-8.306	-28.366	-68.2
0.53	-8.301	-27.453	-67.1
0.54	-8.296	-26.505	-47.6
0.55	-8.296	-25.628	104.3
0.56	-8.301	-24.844	301.0
0.57	-8.309	-24.117	230.2
0.58	-8.322	-23.555	-37.2
0.59	-8.333	-23.398	-183.4
0.6	-8.336	-23.767	-151.7
0.61	-8.331	-24.572	-85.4
0.62	-8.321	-25.616	-57.6
0.63	-8.313	-26.728	-49.0
0.64	-8.308	-27.713	-46.1
0.65	-8.307	-28.236	-46.8
0.66	-8.306	-27.788	-45.5
0.67	-8.303	-25.031	-37.3
0.68	-8.297	-16.169	-28.7
0.69	-8.289	4.405	-25.3
0.7	-8.281	31.155	-21.5
0.71	-8.274	47.436	-13.4
0.72	-8.268	50.997	-4.7
0.73	-8.264	51.128	4.7
0.74	-8.261	51.139	19.1
0.75	-8.259	51.139	36.6
0.76	-8.258	51.139	56.3
0.77	-8.258	51.125	83.6
0.78	-8.258	50.861	115.4
0.79	-8.258	46.323	148.3
0.8	-8.258	30.486	180.6
0.81	-8.258	6.406	205.6
0.82	-8.258	-15.519	218.1
0.83	-8.259	-31.233	200.7
0.84	-8.258	-41.002	140.7
0.85	-8.256	-45.348	63.8
0.86	-8.252	-45.078	-1.3
0.87	-8.248	-41.283	-49.7
0.88	-8.244	-35.177	-79.1
0.89	-8.241	-28.145	-92.8
0.9	-8.241	-21.855	-98.6
0.91	-8.243	-18.028	-99.2
0.92	-8.248	-18.059	-96.9
0.93	-8.250	-22.725	-93.3
0.94	-8.249	-31.827	-92.1
0.95	-8.246	-42.409	-91.7
0.96	-8.240	-49.186	-85.5
0.97	-8.232	-51.036	-81.3
0.98	-8.226	-51.134	-84.9
0.99	-8.223	-51.131	-86.4
1.0	-8.219	-50.675	-83.3
1.01	-8.214	-47.733	-80.5
1.02	-8.209	-41.055	-78.5
