Interval=	0.01 s
ExcelDateTime=	3.9777683288351698e+004	25/11/2008 16:23:56.113587
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	200.0 mV	1000.0 µV
0.0	-8.589	-69.1	-9.5
0.01	-8.630	-63.9	-9.2
0.02	-8.672	-55.7	-17.1
0.03	-8.713	-45.7	-22.3
0.04	-8.752	-35.1	-24.4
0.05	-8.791	-25.1	-46.8
0.06	-8.829	-16.2	-37.7
0.07	-8.867	-9.2	-47.2
0.08	-8.906	-4.3	-87.2
0.09	-8.944	-1.5	-90.8
0.1	-8.982	-0.8	-85.6
0.11	-9.018	-1.7	-86.0
0.12	-9.051	-4.1	-45.4
0.13	-9.083	-7.4	6.7
0.14	-9.114	-11.2	36.8
0.15	-9.143	-15.2	61.4
0.16	-9.171	-19.3	68.1
0.17	-9.196	-23.2	72.3
0.18	-9.221	-27.0	74.1
0.19	-9.248	-30.4	59.6
0.2	-9.277	-33.3	72.7
0.21	-9.305	-35.6	105.6
0.22	-9.332	-37.3	88.0
0.23	-9.359	-38.7	-131.4
0.24	-9.388	-39.6	-539.0
0.25	-9.414	-40.1	-570.2
0.26	-9.443	-40.1	62.8
0.27	-9.472	-39.5	549.6
0.28	-9.502	-38.4	408.6
0.29	-9.530	-36.8	125.6
0.3	-9.554	-34.8	18.5
0.31	-9.573	-32.4	10.8
0.32	-9.587	-29.8	12.9
0.33	-9.598	-27.2	17.5
0.34	-9.610	-24.5	21.7
0.35	-9.623	-20.5	10.6
0.36	-9.639	-12.6	-21.2
0.37	-9.656	3.1	-61.0
0.38	-9.674	27.9	-88.1
0.39	-9.694	58.0	-117.7
0.4	-9.715	86.0	-158.4
0.41	-9.736	105.3	-184.0
0.42	-9.758	112.8	-178.5
0.43	-9.779	108.5	-173.5
0.44	-9.799	94.5	-170.0
0.45	-9.819	73.7	-144.5
0.46	-9.839	49.4	-108.2
0.47	-9.859	24.5	-74.1
0.48	-9.877	1.2	-40.3
0.49	-9.895	-19.0	-10.8
0.5	-9.914	-35.1	12.3
0.51	-9.934	-47.1	28.8
0.52	-9.954	-55.3	60.7
0.53	-9.973	-60.9	94.1
0.54	-9.990	-65.2	89.3
0.55	-10.006	-68.9	69.3
0.56	-10.022	-71.3	65.9
0.57	-10.038	-71.2	54.2
0.58	-10.053	-67.6	37.9
0.59	-10.067	-60.7	23.2
0.6	-10.081	-51.1	4.7
0.61	-10.093	-40.1	6.0
0.62	-10.106	-29.0	14.5
0.63	-10.119	-18.9	-7.3
0.64	-10.134	-10.4	-42.4
0.65	-10.148	-4.0	-49.7
0.66	-10.161	-0.0	-41.3
0.67	-10.174	1.7	-43.8
0.68	-10.186	1.3	-35.0
0.69	-10.197	-0.5	7.3
0.7	-10.208	-3.4	54.1
0.71	-10.217	-7.1	77.4
0.72	-10.226	-11.4	87.7
0.73	-10.234	-16.1	96.3
0.74	-10.241	-21.0	105.0
0.75	-10.248	-25.7	104.7
0.76	-10.258	-29.8	102.9
0.77	-10.269	-33.3	102.6
0.78	-10.278	-36.0	117.3
0.79	-10.287	-38.1	63.0
0.8	-10.297	-39.6	-237.2
0.81	-10.306	-40.4	-593.1
0.82	-10.314	-40.5	-379.3
0.83	-10.323	-40.1	312.0
0.84	-10.334	-39.2	575.9
0.85	-10.344	-38.0	317.0
0.86	-10.350	-36.4	86.3
0.87	-10.351	-34.3	39.1
0.88	-10.348	-31.9	62.3
0.89	-10.342	-29.3	53.5
0.9	-10.336	-26.6	38.0
0.91	-10.332	-23.8	33.6
0.92	-10.329	-19.8	13.0
0.93	-10.327	-11.4	-15.0
0.94	-10.328	4.7	-45.2
0.95	-10.329	29.4	-85.3
0.96	-10.333	58.0	-111.7
0.97	-10.337	83.5	-128.0
0.98	-10.340	100.1	-160.6
0.99	-10.342	105.5	-180.7
1.0	-10.342	100.1	-167.7
1.01	-10.337	86.0	-146.9
1.02	-10.328	66.1	-126.7
1.03	-10.319	43.1	-94.4
1.04	-10.309	19.7	-45.5
1.05	-10.296	-2.0	-10.1
1.06	-10.281	-20.6	8.8
1.07	-10.266	-35.4	44.9
1.08	-10.248	-46.3	80.6
1.09	-10.228	-54.1	92.1
1.1	-10.204	-59.8	86.5
1.11	-10.179	-64.5	70.5
1.12	-10.151	-68.4	63.1
1.13	-10.122	-70.8	58.1
1.14	-10.091	-70.5	47.8
1.15	-10.060	-66.7	37.2
1.16	-10.026	-59.3	32.9
1.17	-9.991	-49.3	35.9
1.18	-9.957	-37.9	27.7
1.19	-9.922	-26.6	6.0
1.2	-9.889	-16.5	-11.2
1.21	-9.859	-8.4	-32.7
1.22	-9.831	-2.5	-55.3
1.23	-9.804	1.0	-57.8
1.24	-9.776	2.2	-41.2
1.25	-9.746	1.3	-23.0
1.26	-9.716	-1.2	15.7
1.27	-9.687	-4.8	61.8
1.28	-9.658	-9.0	75.3
1.29	-9.631	-13.2	69.4
1.3	-9.605	-17.3	73.0
1.31	-9.578	-21.4	88.7
1.32	-9.551	-25.3	94.2
1.33	-9.526	-29.0	97.1
1.34	-9.501	-32.2	109.0
1.35	-9.474	-34.8	124.3
1.36	-9.444	-37.0	70.3
1.37	-9.417	-38.7	-211.5
1.38	-9.390	-39.8	-579.4
1.39	-9.365	-40.1	-420.7
1.4	-9.343	-39.7	252.1
1.41	-9.324	-38.7	542.3
1.42	-9.308	-37.2	306.0
1.43	-9.288	-35.4	94.8
1.44	-9.266	-33.4	45.2
1.45	-9.239	-31.1	31.8
1.46	-9.210	-28.5	19.3
1.47	-9.178	-25.8	19.7
1.48	-9.145	-22.8	16.1
1.49	-9.114	-18.3	-8.5
1.5	-9.085	-9.5	-41.8
1.51	-9.060	7.1	-73.3
1.52	-9.037	32.0	-86.0
1.53	-9.016	60.4	-104.8
1.54	-8.995	85.0	-145.8
1.55	-8.976	100.5	-188.6
1.56	-8.957	104.7	-205.8
1.57	-8.941	98.3	-196.3
1.58	-8.924	83.5	-178.8
1.59	-8.907	63.1	-152.1
1.6	-8.891	40.0	-117.5
1.61	-8.877	16.9	-75.8
1.62	-8.861	-4.2	-32.3
1.63	-8.844	-22.1	2.7
1.64	-8.828	-36.2	24.0
1.65	-8.813	-46.6	36.9
1.66	-8.799	-53.9	48.9
1.67	-8.784	-59.0	34.5
1.68	-8.769	-63.0	19.0
1.69	-8.753	-66.2	35.7
1.7	-8.738	-68.0	28.6
1.71	-8.724	-67.2	7.6
1.72	-8.710	-63.3	14.0
1.73	-8.695	-56.3	11.6
1.74	-8.679	-46.9	2.4
1.75	-8.663	-36.4	-7.3
1.76	-8.648	-26.0	-29.8
1.77	-8.633	-16.7	-43.8
1.78	-8.619	-9.2	-50.5
1.79	-8.606	-3.6	-72.9
1.8	-8.594	-0.1	-87.4
1.81	-8.583	1.3	-81.4
1.82	-8.571	0.7	-69.3
1.83	-8.558	-1.6	-37.6
1.84	-8.544	-5.0	2.8
1.85	-8.531	-9.0	23.0
1.86	-8.519	-13.4	32.0
1.87	-8.506	-17.8	41.1
1.88	-8.493	-22.0	70.6
1.89	-8.479	-25.9	84.9
1.9	-8.464	-29.4	78.3
1.91	-8.451	-32.2	80.6
1.92	-8.436	-34.5	96.3
1.93	-8.420	-36.2	85.4
1.94	-8.406	-37.5	-95.9
1.95	-8.395	-38.4	-488.0
1.96	-8.386	-38.8	-588.7
1.97	-8.377	-38.5	-11.4
1.98	-8.371	-37.5	509.1
1.99	-8.366	-36.0	408.8
2.0	-8.358	-34.1	126.3
2.01	-8.348	-32.1	9.8
2.02	-8.332	-30.0	7.5
2.03	-8.314	-27.6	10.3
2.04	-8.294	-25.0	3.0
2.05	-8.271	-22.3	-6.0
2.06	-8.250	-18.8	-23.0
2.07	-8.229	-12.4	-50.0
2.08	-8.211	0.5	-73.4
2.09	-8.195	21.9	-82.8
2.1	-8.182	49.2	-108.0
2.11	-8.170	75.7	-163.9
2.12	-8.159	94.8	-218.3
2.13	-8.149	103.0	-230.7
2.14	-8.141	100.0	-207.1
2.15	-8.134	87.7	-181.9
2.16	-8.126	68.9	-164.5
2.17	-8.120	46.5	-145.3
2.18	-8.116	23.5	-113.6
2.19	-8.112	1.7	-74.0
2.2	-8.109	-17.5	-42.9
2.21	-8.107	-33.2	-27.2
2.22	-8.107	-44.9	-9.8
2.23	-8.107	-52.9	6.8
2.24	-8.106	-58.1	17.0
2.25	-8.104	-61.7	27.5
2.26	-8.100	-64.6	21.9
2.27	-8.096	-66.9	-5.1
2.28	-8.092	-67.3	-24.9
2.29	-8.091	-64.7	-40.3
2.3	-8.093	-58.7	-43.4
2.31	-8.098	-50.0	-42.6
2.32	-8.107	-39.5	-48.6
2.33	-8.121	-28.8	-44.4
2.34	-8.141	-18.9	-59.3
2.35	-8.168	-10.6	-100.8
2.36	-8.197	-4.4	-127.2
2.37	-8.232	-0.5	-125.7
2.38	-8.268	1.3	-118.0
2.39	-8.306	1.0	-99.2
2.4	-8.342	-0.9	-39.4
2.41	-8.379	-3.7	4.0
2.42	-8.414	-7.2	20.8
2.43	-8.449	-11.2	49.6
2.44	-8.484	-15.4	62.9
2.45	-8.516	-19.7	60.8
2.46	-8.547	-24.1	57.1
2.47	-8.579	-28.2	49.7
2.48	-8.610	-32.0	51.5
2.49	-8.640	-34.9	65.3
2.5	-8.671	-37.0	-32.5
2.51	-8.703	-38.2	-387.3
2.52	-8.737	-38.7	-642.7
2.53	-8.771	-38.7	-217.3
2.54	-8.805	-38.1	427.5
2.55	-8.840	-36.9	472.7
2.56	-8.874	-35.3	172.3
2.57	-8.906	-33.3	3.1
2.58	-8.933	-31.0	-22.9
2.59	-8.956	-28.6	-5.4
