Interval=	0.01 s
ExcelDateTime=	3.9777690406349458e+004	25/11/2008 16:34:11.108593
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	200.0 mV	1000.0 µV
0.0	-10.951	-33.2	3.4
0.01	-10.919	-31.4	53.0
0.02	-10.881	-29.5	98.1
0.03	-10.839	-27.4	81.4
0.04	-10.795	-25.5	41.1
0.05	-10.749	-23.8	22.8
0.06	-10.705	-21.8	10.8
0.07	-10.665	-17.9	-2.9
0.08	-10.629	-9.6	-25.4
0.09	-10.595	6.3	-38.0
0.1	-10.563	32.3	-42.9
0.11	-10.533	68.5	-99.1
0.12	-10.503	110.1	-172.6
0.13	-10.474	146.5	-182.8
0.14	-10.446	167.8	-144.2
0.15	-10.417	167.6	-103.2
0.16	-10.389	145.6	-67.8
0.17	-10.363	108.0	-10.2
0.18	-10.338	63.7	31.1
0.19	-10.314	19.2	36.5
0.2	-10.291	-21.4	36.3
0.21	-10.269	-56.1	37.4
0.22	-10.248	-83.5	65.4
0.23	-10.225	-102.6	84.5
0.24	-10.202	-113.0	72.4
0.25	-10.177	-115.0	76.3
0.26	-10.152	-110.7	82.2
0.27	-10.127	-101.9	59.6
0.28	-10.101	-90.7	52.5
0.29	-10.074	-78.4	66.5
0.3	-10.046	-65.5	40.6
0.31	-10.018	-52.6	-7.3
0.32	-9.991	-40.5	-35.2
0.33	-9.967	-29.5	-51.3
0.34	-9.944	-19.6	-50.7
0.35	-9.922	-11.2	-31.2
0.36	-9.899	-4.6	-19.8
0.37	-9.876	0.1	10.8
0.38	-9.853	2.4	56.3
0.39	-9.831	2.2	79.3
0.4	-9.811	-0.2	107.9
0.41	-9.789	-4.5	107.3
0.42	-9.765	-10.2	71.6
0.43	-9.741	-16.3	80.8
0.44	-9.718	-22.3	106.4
0.45	-9.697	-27.5	130.9
0.46	-9.674	-31.7	153.4
0.47	-9.650	-34.8	68.2
0.48	-9.627	-36.6	-200.5
0.49	-9.606	-37.4	-406.1
0.5	-9.585	-37.4	-99.9
0.51	-9.565	-36.7	423.7
0.52	-9.549	-35.6	479.8
0.53	-9.537	-34.1	220.4
0.54	-9.522	-32.4	58.3
0.55	-9.503	-30.5	38.1
0.56	-9.481	-28.5	81.5
0.57	-9.456	-26.5	87.5
0.58	-9.431	-24.5	38.2
0.59	-9.406	-22.6	7.5
0.6	-9.380	-20.5	1.9
0.61	-9.355	-16.5	-4.3
0.62	-9.332	-8.2	-33.3
0.63	-9.311	7.3	-69.2
0.64	-9.291	32.1	-92.3
0.65	-9.272	66.4	-131.1
0.66	-9.254	105.5	-160.4
0.67	-9.236	139.3	-156.8
0.68	-9.219	158.5	-151.1
0.69	-9.202	157.4	-135.2
0.7	-9.186	135.3	-95.8
0.71	-9.172	97.5	-54.5
0.72	-9.158	52.7	-25.1
0.73	-9.142	8.0	-2.2
0.74	-9.127	-32.2	43.2
0.75	-9.112	-65.5	91.0
0.76	-9.098	-90.1	89.2
0.77	-9.083	-105.1	82.2
0.78	-9.068	-110.7	68.3
