Interval=	0.01 s
ExcelDateTime=	3.9777694816265634e+004	25/11/2008 16:40:32.12535
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	200.0 mV	1000.0 µV
0.0	-11.244	-75.5	21.9
0.01	-11.232	-97.0	86.0
0.02	-11.217	-111.1	89.7
0.03	-11.203	-118.9	71.6
0.04	-11.189	-120.3	54.8
0.05	-11.174	-115.6	27.2
0.06	-11.159	-105.9	50.3
0.07	-11.142	-93.1	78.0
0.08	-11.121	-78.9	63.7
0.09	-11.099	-64.4	21.0
0.1	-11.076	-50.3	-22.4
0.11	-11.057	-37.3	-27.0
0.12	-11.041	-25.7	-38.6
0.13	-11.026	-15.5	-55.1
0.14	-11.012	-6.7	-29.1
0.15	-10.996	0.4	15.7
0.16	-10.977	4.8	43.6
0.17	-10.954	6.2	41.8
0.18	-10.929	4.4	33.1
0.19	-10.903	-0.3	36.8
0.2	-10.875	-6.9	53.0
0.21	-10.847	-14.5	57.2
0.22	-10.819	-21.9	79.0
0.23	-10.794	-28.3	128.0
0.24	-10.769	-33.4	127.9
0.25	-10.743	-37.0	94.2
0.26	-10.715	-39.4	8.9
0.27	-10.688	-40.6	-235.6
0.28	-10.658	-40.8	-456.9
0.29	-10.624	-40.3	-179.5
0.3	-10.592	-39.8	304.8
0.31	-10.565	-39.3	330.8
0.32	-10.543	-38.2	128.2
0.33	-10.519	-36.6	30.9
0.34	-10.491	-34.0	18.0
0.35	-10.459	-30.7	73.3
0.36	-10.421	-27.4	84.3
0.37	-10.381	-24.5	34.1
0.38	-10.339	-22.2	18.7
0.39	-10.297	-19.6	6.1
0.4	-10.256	-14.8	-22.4
0.41	-10.218	-4.7	-43.5
0.42	-10.184	14.0	-48.9
0.43	-10.152	43.9	-51.8
0.44	-10.122	84.1	-82.6
0.45	-10.092	128.0	-100.0
0.46	-10.063	165.4	-117.9
0.47	-10.033	185.6	-138.3
0.48	-10.001	181.0	-124.1
0.49	-9.969	153.0	-84.8
0.5	-9.938	110.2	-40.3
0.51	-9.911	62.1	1.3
0.52	-9.885	15.1	52.5
0.53	-9.861	-27.1	77.8
0.54	-9.838	-62.5	67.8
0.55	-9.813	-90.0	64.5
0.56	-9.785	-108.9	69.4
0.57	-9.758	-119.3	57.9
0.58	-9.729	-122.6	55.0
0.59	-9.700	-119.6	83.7
0.6	-9.672	-111.4	85.1
0.61	-9.643	-100.1	57.2
0.62	-9.616	-87.1	39.3
0.63	-9.588	-73.0	27.3
0.64	-9.560	-58.8	25.5
0.65	-9.532	-44.7	18.9
0.66	-9.504	-31.3	6.6
