Interval=	0.01 s
ExcelDateTime=	3.9777671300168862e+004	25/11/2008 16:06:40.334589
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	200.0 mV	1000.0 µV
0.0	-10.065	-52.3	-0.8
0.01	-10.091	-48.3	5.8
0.02	-10.110	-44.0	17.8
0.03	-10.125	-39.5	19.9
0.04	-10.139	-34.7	0.4
0.05	-10.153	-28.4	-23.6
0.06	-10.171	-16.6	-33.9
0.07	-10.193	6.5	-58.6
0.08	-10.218	43.5	-89.7
0.09	-10.246	88.5	-111.1
0.1	-10.274	130.2	-148.4
0.11	-10.304	158.7	-188.0
0.12	-10.334	169.3	-206.3
0.13	-10.364	163.0	-207.5
0.14	-10.391	143.1	-204.1
0.15	-10.418	114.1	-185.6
0.16	-10.446	80.6	-131.5
0.17	-10.473	46.1	-78.2
0.18	-10.499	13.3	-57.5
0.19	-10.523	-16.0	-44.2
0.2	-10.548	-40.5	-20.3
0.21	-10.574	-60.1	-0.9
0.22	-10.599	-75.4	6.1
0.23	-10.624	-87.3	2.5
0.24	-10.648	-97.1	-1.6
0.25	-10.669	-104.9	19.7
0.26	-10.691	-109.3	36.9
0.27	-10.714	-108.5	21.8
0.28	-10.738	-101.0	2.5
0.29	-10.759	-86.8	-31.4
0.3	-10.780	-67.2	-83.2
0.31	-10.801	-45.3	-130.9
0.32	-10.822	-24.3	-149.8
0.33	-10.842	-6.6	-133.2
0.34	-10.860	6.7	-106.8
0.35	-10.878	15.1	-69.1
0.36	-10.895	19.3	-2.7
0.37	-10.913	19.9	57.5
0.38	-10.933	17.6	66.9
0.39	-10.951	12.8	64.1
0.4	-10.969	6.1	67.3
0.41	-10.985	-2.0	52.8
0.42	-11.002	-11.0	42.3
0.43	-11.021	-20.6	54.5
0.44	-11.039	-30.0	96.4
0.45	-11.053	-38.4	123.2
0.46	-11.067	-45.4	13.9
0.47	-11.081	-51.0	-316.6
0.48	-11.094	-54.8	-538.7
0.49	-11.108	-56.7	-144.1
0.5	-11.123	-56.9	451.5
0.51	-11.138	-55.7	505.2
0.52	-11.152	-53.8	206.8
0.53	-11.163	-51.4	22.8
0.54	-11.168	-48.4	12.3
0.55	-11.169	-44.7	26.7
0.56	-11.168	-40.5	29.3
0.57	-11.169	-35.7	39.4
0.58	-11.170	-29.5	11.6
0.59	-11.172	-17.9	-36.5
0.6	-11.174	4.8	-67.2
0.61	-11.177	41.8	-83.4
0.62	-11.181	87.5	-118.7
0.63	-11.188	130.4	-156.6
0.64	-11.195	160.3	-169.8
0.65	-11.201	172.6	-176.5
0.66	-11.206	167.7	-175.1
0.67	-11.206	149.0	-169.0
0.68	-11.205	120.7	-160.9
0.69	-11.204	86.9	-147.2
0.7	-11.203	51.6	-110.5
0.71	-11.199	17.7	-65.2
0.72	-11.194	-12.7	-35.2
0.73	-11.191	-38.2	-2.8
0.74	-11.186	-58.7	8.0
0.75	-11.179	-74.6	14.0
0.76	-11.171	-86.7	33.0
0.77	-11.161	-96.1	39.3
